"client_id","nombre_app","institucion"
b1b50051f6e040ababe66ad70d0780a8,Sistema gestión de causas 1TA,Ilustre Tercer Tribunal Ambiental
b26622c722634b9882b1326ef0ab80f2,SISREC testing,Contraloría General de la República
b3423dc1bf694696ae0de8532f8e58ee,FED Certificación,Agile Ingeniería y Consultoría Ltda
b3cdeb6ad49d450581a0bd249a99887b,SIMPLE,Municipalidad de Santo Domingo
b81171573c724956a46577d1b065a96c,Subsecretaria de Hacienda,SUBSECRETARIA DE HACIENDA
b8a4752139d04c2cbaaab5c60e1e727c,Prueba INAPI,INAPI
ba32548d62024217af8bed2c2c78d906,Subsecretaria para las Fuerzas Armadas,SUBSECRETARIA PARA LAS FUERZAS ARMADAS
aa8db6fe56b444c5a38355d4d3f7a9c5,Municipalidad de Valdivia,Municipalidad de Valdivia
bd3b8d1829e145cda9c827f5e87af3d91,Saneamiento Online DEB,Ministerio de Bienes Nacionales
be4595d71fb8469289004a0c3a780ff3,Municipalidad de Recoleta,MUNICIPALIDAD DE RECOLETA
bf0397976fb34f6cb23779fcfdfa5915,Portal Publico,MINSAL
c03b73483b0d4860bbedd438424895c7,Direccion General de Movilizacion Nacional,DIRECCION GENERAL DE MOVILIZACION NACIONAL
c796258de8d149f5a4a152187997364f,Corporacion Nacional Forestal,CORPORACION NACIONAL FORESTAL
c812e984f6f84787bf7ca7978b4ca733,gob.cl,Ministerio Secretaría General de la Presidencia
cc20326e83d14be3b457f7214a74d300,Red Clase Media - Beta,MDS
cf792a417f3f4fb584157050058e06b7,lobby,DGD
d5fccb74194a4020b7788f94ad990d42,Trámites y Servicios,Gobierno Digital
d6c2e78e76064b2fab9645d76bde1f11,Personal Development - Test,PERSONAL DEVELOPMENT
d829fce0e788419596b6dc2c7a121659,Ilustre municipalidad de Mejillones,ILUSTRE MUNICIPALIDAD DE MEJILLONES
d965e3d8c1bd48f4a4d0b3bc1b1f291e,Ilustre Municipalidad de San Javier,ILUSTRE MUNICIPALIDAD DE SAN JAVIER
da85f757cd5f4861a65746d50f5b416d,Municipalidad de Nueva Imperial,MUNICIPALIDAD DE NUEVA IMPERIAL
dc670ae4bfd04d56a2beee9046363213,MTT,MINISTERIO DE TRANSPORTE Y TELECOMUNICACIONES
dfac8895278a4549bbd76606064225e4,Municipalidad de Mariquina,MUNICIPALIDAD DE MARIQUINA
e240e62976c84e498bb11631fa2a6fe2,Municipalidad de Panguipulli,MUNICIPALIDAD DE PANGUIPULLI
e38c70ec9af143a6978eef0aec4a3479,Municipalidad de Providencia,MUNICIPALIDAD DE PROVIDENCIA
e3fd1d2c86e64aea957d18e37afc4067,Municipalidad de Calama,MUNICIPALIDAD DE CALAMA
e572fcefd58a4979964417b5499797ec,Tramitación Electrónica,Tribunal Constitucional
e64136a57374446da54f48c8d1911267,SIMPLE,Secretaría de Gobierno Digital
d0e9d2ddcb6741fab3ef5d82c9bf8c89,Sercotec,Servicio de Cooperación Técnica
e58df44d42f947828e3f2845a9f50559,Oficiometro Verificador - Certificación,División de Gobierno Digital
e679739cb28a4a299b88a1441fd1db87,Consola Test 2,SEGPRES
e736a04979b24a219bca9785cfc888ce,Municipalidad de Quilicura,MUNICIPALIDAD DE QUILICURA
e9f7dd60d75b4cb1a6dc1dc74e3ee047,Municipalidad de Angol,MUNICIPALIDAD DE ANGOL
ecf28c8d3b8c428dadf391801386d31a,Seguimiento Garantía Auge,Fonasa
ed1841f8c8e24f94a8be1a104ede187b,SVIP,Zeke Ltda.
f2f5dea7cd634410a624f5a412ef0598,Subsecretaría de Transportes,SUBSECRETARIA DE TRANSPORTES
f38ad26e87044bd9a2eb10bd9634ab99,Municipalidad de Independencia,MUNICIPALIDAD DE INDEPENDENCIA
f7d5c224decc4819acbe28a070fb6a75,https://servicios.sernapesca.cl/Sims,Servicio Nacional de Pesca y Acuicultura
fdb3b1812a504d65bb91da49faa9eb81,Instructivo Presidencial,SEGPRES
fdb3b1812a504d65bb91da49faa9eb85,Instructivo Presidencial - Test,SEGPRES
fdca987a696a439bb97e9958eb91dada,Ilustre Municipalidad del Bosque,ILUSTRE MUNICIPALIDAD DEL BOSQUE
None,Portal ClaveÚnica,SEGPRES
"11ff5bf0de1546fab6292d28181bf701",Acceso Unico,Acceso Unico
"3186204dea404980b5bf5e49be20326d",Simple,Da lo mismo
"35091edbf7b546129807dbb0add0cc46",Fondo de Solidaridad e Inversion Social,FONDO DE SOLIDARIDAD E INVERSION SOCIAL
"41fb011f63b64b7e99c9912d65dd0da8",Municipalidad de Collipulli,MUNICIPALIDAD DE COLLIPULLI
"566d7254585c4a9fa4dd1d6646d6f90b",RME,Ministerio de Salud
"6a0fe56026704f2cb8bfb32e43a0e0b2",Ilustre Municipalidad de Rancagua,ILUSTRE MUNICIPALIDAD DE RANCAGUA
"776d2f5355694cc1a5ae7fa037e4704b",Site24x7,Site24x7
b6f7a96cfde64cc587ac7e80d962151e,Fed oficiometro,Agile
b31017b848694be1b92f15c6dad1ca2c,Sanidad Naval,Sanidad Naval de la Armada de Chile
"784a931232774666b8938c9d1b223508",Municipalidad de Penalolen,MUNICIPALIDAD DE PENALOLEN
"7a01bc04dec7457b945d0c276e88b1a2",Ilustre Municipalidad de Tome,ILUSTRE MUNICIPALIDAD DE TOME
"7d8c828a4733437f868d97e1da57d4e2",Asistente de compras,ChileCompra
"8463596c1f4f4497a10a543276283b05",Ministerio de Energia,MINISTERIO DE ENERGIA
"8bdf2e73dbe646cda882d71f6842f0a8",Catalogo Tramites del Estado,DGD - SEGPRES
a03ae72c07544fb29c579455b9bd22ae,Municipalidad de Carahue,MUNICIPALIDAD DE CARAHUE
a62afae616374477bd39a1acad941d49,Municipalidad de Maule,MUNICIPALIDAD DE MAULE
"31e35cfbfff248299914aa685ae4ac1e",Cuenta Emprende,Cuenta Emprende
bcd18141397140d0a3f3a45d36cedfdc,Registro Nacional de Trámites,Aroldo DGD
f92e585a6abd4948a3a31c5599bc4f22,Municipalidad de Lanco,MUNICIPALIDAD DE LANCO
fdb3b1812a504d65bb91da49faa9eb83,ClaveUnica - development,SEGPRES
"160970e749cd4acdb184cf711136266b",Agendamiento Remoto,Ministerio de Salud
"1bdfc3cb13694f7f811a8c94f1149b93",Todos al Aula,Centro de Innovación del Ministerio de Educación
"1f946828eb674ce8893855a1c6bdec2d",Simple,División de Gobierno Digital
"2562c6618dbc453a99f922745f23beaf",SIMPLE,Ministerio Secretaría General de la Presidencia
"2804173c34534b43b6eae4472890fdf2",Mi SUPER,Ministerio de Economía
"30e56d0db01b4a5bbd6d4cb3df01f8dc",SIMPLE,Gobierno Regional de Tarapacá
"352c27bd8a584cc4a3fbf419786834e8",Registro Nacional de Trámites,DGD
"3893694f8b3c40d9b9bc7bb2a8bf22b4",Ayuda,MetricArts
"438aad2f2f4146469768062d87c066b6",Municipalidad de Villa Alegre,MUNICIPALIDAD DE VILLA ALEGRE
"44b4638580b940b0b1fef2756423be02",SIMPLE,División de Gobierno Digital
"5ffdc93ca4704b02871266b1d642a9a3",SSO,Servicio Agricola y Ganadero
"6318990f8fc6477fbc4a9f5c9f1cb1dd",Instituto Nacional de Hidraulica,INSTITUTO NACIONAL DE HIDRAULICA
"6957a77732a54b29b4b9687314da582e",SIMPLE,Departamento de Extranjería y Migraciones
"7a13753b6132415ab607ec4d0ccf67fb",Segpres CU,Juan Díaz
"89c58918a2184107b3373e5c3109f490",SIMPLE,División de Gobierno Digital
"89fc7b6252cd4cd0b8e1d20349f2e113",SIMPLE,División de Gobierno Digital
"99c8f03f5ce543a1bf167cca187425f2",SIMPLE,División de Gobierno Digital
c96cc8cf53e6406a85d7c35beab12e71,SIMPLE,Chile Compra
e10cdb4d7b48427690da6750144a186b,Portal RPJ Consulta,Biznet
e8a335d0d074413fb14c930173ae4df8,Hacienda y modernización,Magnet
ec6256fdfd1641029a97452e1c1ec8c1,Agendamiento Remoto,Altiuz
f4bed2922bd14e7aba84e439171151dc,Seguimiento Agenda Digital,SEGPRES
"01de556128c443b2a84ec019aaae9157",Sistema de Gestión de Vehículos,Contraloria General de la República
"1328b66462bc4bc4b89832b9f3c764ee",SIMPLE,GORE Arica
"3a70c51024f74864b788af135261393d",FED beta,Agile Ingeniería y Consultoría LTDA
"40df84d54caa4641b8cf2f2dfbb16ef5",Mi SUPER,Magnet SPA
"42b90805b8fa47b2a2688964eb15e7a8",AyudaGobapp,metricarts
"64ea0e4080f64ef8bc70a480941c7d54",Tecnova Soluciones Ltd. - Test,TECNOVA
"8862b08cc1894046ad479753e51b05a8",DGD CeroFilas,Division de Gobierno Digital
"9c6e69fd3a9f4b8d8123c11e37f2a673",Registro Nacional de Trámites,Secretaría de Gobierno Digital
"9385f52665e8468ea88a1021f078356a",SIMPLE,Dirección General de Aguas
d91b1419e50f4fa5b57efef4628d5d62,SIMPLE,Subsecretaria de Relaciones Exteriores
c001214aaa0d4860bbedd43842123ccc,División de Gobierno Digital,DIRECCION GENERAL DE MOVILIZACION NACIONAL
eba5517a8d8947cfb7af5e7285da9adc,IPS,IPS
edebb10e0f58410e99ce5e813fd258db,I. Municipalidad de La Cisterna,I. MUNICIPALIDAD DE LA CISTERNA
"02fb3cbdeea24dca90635770114dd1f7",Municipalidad de Colbun,MUNICIPALIDAD DE COLBUN
"130e97e466044f9a95d4dc23e0f5d7fb",Simple,Gobierno Regional del Maule
"377c3f08350946b6afef7fd981f6393d",Conadi - ClaveUnica,Conadi
"429609a2f65c4f2bb082d9273e01cc8d",Municipalidad de Putaendo,MUNICIPALIDAD DE PUTAENDO
"57f761e271504f89a905c6de22629ed4",ClaveUnica,ExperTI
"6adb05b0f7ff4059a054d25d31b2cc3a",Registro Nacional del Cáncer,Universidad de Valparaíso
b6a7ac98c6704aa6b6512efa5fa8dbfe,Corfo,Corporación de Fomento de la Producción
"71fbd425f2fc4aec8a15df447b67ed00","Estado de consulta, reclamo, sugerencia y felicitaciones",FONASA
a4f85f52345a4a36b8453d4dbc768211,ChileAtiende,ChileAtiende
"0e336a36e38547508641a1f719ed8faa",SIMPLE,ChileCompra
bad2aa02de714a31852bf516c15d7dd3,OficinaInternet,Servicio de Registro Civil e Identificación
b152e32a5ab042418767b6cfeb921111,Simple,Institución
b152e32a5ab042418767b6cfeb92a01f,Simple,Institución
beafa5b6dd9142bbbb76aac47a0c8a58,Municipalidad de Donihue,MUNICIPALIDAD DE DONIHUE
df1ee21c38dd419ca54654562bc285ff,chileatiende test,DGD
b1614aedadad49c7a75c20377f3de119,clave-unica-7oc,TOC
e91245001db443b89e1bd4ba9c990ebb,ChileAtiende,Gobierno Digital - MINSEGPRES
"20a26a0320644c209a54b343d5af22d2",Ilustre Municipalidad de Panquehue,ILUSTRE MUNICIPALIDAD DE PANQUEHUE
"48652c995353451fac4f4dd9129f281a",SIMPLE,SERNAGEOMIN
"5a2ee700afe1447397a17c9ed37d300e",SmartDOM,SOLNET SpA
"90d5bc1fa2415791ccaf96daba592005",Demo Sernageomin,SERNAGEOMIN
be7c85c2a11840ba8a398a1817291987,DOM Digital,Municipalidad de Cerro Navia
c0dd5bcd0fd54962a32b2907e877b993,Parque Metropolitano,PARQUE METROPOLITANO
"00d9f332504d46fbae7377ae60949d1b",DIBAM Sandbox,DIBAM
abd00cb7c3fa43b2b44132abee9dd7b4,Fondo de Solidaridad e Inversion Social,Fondo de Solidaridad e Inversión Social
ad5184d0babb49858b38fec683847c9e,Direccion General de Movilizacion Nacional,Dirección General de Movilización Nacional
c55f758e1eb348a9a5d5a8c9fb6128fc,AyudaGob,Gobierno Digital
cb45e331ff9f401d91694bcc3e7bd5c1,Sistema de Gestión de Causas,Ilustre Tercer Tribunal Ambiental
d81f597f4cab42afb8be6fd8f0979801,Simple,Unidad  de Gobierno Digital
e0c87bcdad8648f48a779abe012b4401,Portal DHP,DIRECCIÓN DE INTELIGENCIA DE CARABINEROS
string,string,string
"11c1fed23cb24322bb2a02334af07e4d",DataWebSign,Soc. de Computación DataSoft S.A.
"192ca607a2334f5296309f372aa6fb50",eCase,TCIT EIRL
"6d252a9b7f244a0180f6c2a1ff39d2fe ",Sistemas Control de Extracciones Efectivas,Dirección General de Aguas
"92f8f11f188a4c8e9ab8fa51b510d27f",SIMPLE,SIMPLE
fc0235f9d1244ace9a4ef7b91a229811,Portal Privado,Instituto de Seguridad Laboral
"08936ee3e22c4f9180aff3e290a37673",SIMPLE,SUBTRANS
"19b0799a04cf472c990ada9dd8ffcc75",Simple Pruebas,DGD
"1b0c8cc1e287a629db6740cd3160c822",PINV,SUBPESCA
"31a39aa8bd184494a36448f48da3a5b0",Endo Avansys,InfOdesign Sociedad Anónima
"3703db9fd5c34982bf47792cc6c8b502",Trámites Municipales Peñalolén,Municipalidad de Peñalolén
"51c49a7b503c4f82b8ea85ebe14317da",Fiscalización 2.0,Superintendencia de Insolvencia y Reemprendimiento
"7ecc1de4d309453ba4a60c91510e9b77",SIMPLE,"Ministerio de Cultura, las Artes y el Patrimonio"
"83ebc8755053432187840ca648ac84c2",Portal Trabajadores,ISL
"9adaeaa0fcbe4beaa60e8b97516c1cf4",SIMPLE,TGR
abeebffe318749e3955cc497cc51ec02,SIMPLE,Municipios
ac07ac79ccf24ddf8edeffae8bf0113c,Municipalidad de San Joaquin,MUNICIPALIDAD DE SAN JOAQUIN
f0644ce3cc4f4d62a986e236f9d01228,Procesos Integrados,Servicio Civil
"0d110a1a496643c09dcb7d8b14732e0c",Servicios,Servicio Registro Civil e Identificación
"10d8018a893647d889e9952e4a555a4b",SIMPLE,Ministerio de Economía
"279bdc4889564edba8ec3d808a74db1a",docdigital,docdigital
"2de6bede10cb4ae188960a5ce5402f2d",Municipalidad de Santa Maria,MUNICIPALIDAD DE SANTA MARIA
"5eaffae105944df5927e067b947813ed",SIMPLE,Ministerio de energía
"9e5942bd5e23440eb67444e156d9ff95",Municipalidad de Catemu,MUNICIPALIDAD DE CATEMU
c818ed2d5acc4228970ee8fee77af21a,Agenda Digital 2020,SEGPRES
c90ca286e4af47a2ab8ba5eb9237db4b,Esign Clave Única,E-Sign S.A.
ce19b460f56c478e8caa1ccf18c1e221,doc.test.digital,Javiera Saldaña
ddf53da703c54cb79a99232df0138688,SIMPLE CEROFILAS,TGR
ea82c1fecab1451b894b60842869d8c6,pmg seguridad test,DGD
"6d46fcfbbf774f3191745792a1a4e068",Municipalidad de Catemu,Municipalidad de Catemu
b640048c801144a983ae56ebff744ba1,SIMPLE,Dirección de Compras y Contratación Pública
b743eb7047534dbfa245fbeb2388a2f7,Municipalidad de Codegua,Municipalidad de Codegua
b74b20c0110f4b15ac6faf719a48b50a,Talleres - Schooloftec (INJUV),Instituto Nacional de la Juventud
bc715e0da4664165a7d40761a9146fe8,Direccion Nacional de Fronteras y Limites del Estado,Dirección de Fronteras y Límites del Estado
bf1cc302756a40ab8c53b11bb2472235,Municipalidad de Curico,MUNICIPALIDAD DE CURICO
c0bca91d5b664bd889eabcee73ac4a1c,Defensa Civil de Chile,Defensa Civil de Chile
cebab3b6fa494c08b41065e47772611a,CURSO VOLUNTARIADO RESPONSABLE,Instituto Nacional de la Juventud
d13807bb9ec049f1afa36de584c19203,Ministerio de Bienes Nacionales - Desarrollo,Ministerio De Bienes Nacionales
d1478f8f5db14976a2685ffc160908fe,Municipalidad de Maipú,Municipalidad de Maipú
d441897bc6954c9bad7714eb09f2ad87,Teleker,Teleker SpA
d73ae0a30a7e4ea6b2bcf9802d242799,Municipalidad de Máfil,Municipalidad de Máfil
dff49eafc18e4669b17768e03788dc0b,Municipalidad de Quilicura,Municipalidad de Quilicura
e70e86ecd5234a4dadd35d3caf10e1fe,Servicio Nacional de Aduanas,Servicio Nacional de Aduanas
e9054c34643e4f75a687aa50edaa814e,Minvu,Gobierno Digital
ecb475d4762840a7aee8bff5efd2757c,Municipalidad de Panguipulli,Municipalidad de Panguipulli
edc50bd823df4f6282a4245de57cab5c,Municipalidad de El Bosque,Municipalidad de El Bosque
ee0315563cd44fd49563468adbc426e3,Municipalidad de Machalí,Municipalidad de Machalí
f3e1888670ba42fb85ea77459e2fc7cc,SIMPLE,División De Gobierno Digital
f4dbafd6049b4574a8bef6966eb7ff5c,Municipalidad de Recoleta,Municipalidad de Recoleta
f9620cd079fb40399e7ba514562056c6,SIMPLE,Tesorería General de la República
ff35c4cfd7e04823a9fc2befba18f418,SIMPLE,División De Gobierno Digital
ffc103fb01b7446db47c69e28741cdc8,Fiscalia Nacional Economica,Fiscalía Nacional Económica
ffe5c140f3ae454a989af9178efd3e1d,Municipalidad de Providencia,Municipalidad de Providencia
"72ab9e669a484996b9d9b8a379e1e94f",Residencias Estudiantiles,Junta Nacional de Auxilio Escolar y Becas
"3c337467905645b7aa3ac4648f5a514e",Solicitud de horas,I Municipalidad de Valparaiso
"16e0386785cb4b819bfe1c8f3b357e89",Admisión y Matrícula ULagos,Universidad de Los Lagos
"1aa928858fc84202aad6ad51b7ad2f68",Observatorio 5G,Subsecretaría de Telecomunicaciones
"23b0dd4369494f5c911a7013e9e9e777",Reportes SNGM,Servicio Nacional de Geología y Minería
"786b3fd057124ba9b7d12b75943470c1",Municipalidad de Pelarco,Municipalidad de Pelarco
"7c963cac5dcc4b1f878ae6c9d7dd1555",Municipalidad de Paillaco,Municipalidad de Paillaco
"7f09468da8b442b5a698f146e601259e",Municipalidad de Collipulli,Municipalidad de Collipulli
"8a479cfcc0a24cd49aabd1f7b427b8d5",Atlas SNGM,Servicio Nacional de Geología y Minería
"62e14f7307b349c3a04007133387d68f",Corporación Nacional Forestal - Cerofilas,Corporación Nacional Forestal y de Protección de Recursos Naturales
"7328f256ea16442b87ee2223eba94e2c",Fiscalía UTA,Universidad de Tarapacá
"3da2dbd9c93b4f58a48e39c8846fcc31",SIMPLE,SAG
"05c338d71cf84d62b9eb9e218053cfa3",SIMPLE,Subsecretaría de derechos humanos
"15f5cc01e1644291a05ac50544c948d6",DocDigital,DocDigital
"21f155670144410a90f1dcdb49d66b09",SIMPLE,Subsecretaría de Educación
"35e12b8d6d79419387e064a2b6cda08e",Plataforma Ley del Lobby - Capacitacion,SEGPRES
"3b73e41e1ad8446daaf873d6ab4ece48",ChileAtiende,ChileAtiende
"482838dc0a494923813526cfe1944764",Solicitud Inscripción Discapacidad,Servicio de Registro Civil e Identificación
"99ff080b71b44cb78b29deff38b87061",Reservas,Servicio de Registro civil e Identificación
b2016d5326c1448783c52b0d9a1b0cb9,DGD-SIMPLE-Automatizacion,DGD-SIMPLE-Automatizacion
c226ac097a264c3897658cc53a1abe5a,SIMPLE,Instituto Nacional de Derechos Humanos
"0c4f1c6d51e446fbabf104291f7c90f2",Desarrollo El Chile que queremos,Local Encuesta ciudadana
"177e60fc7d4d441aa635b7c613dfe1ec",Autorización de construcción de depósitos de relave,SERNAGEOMIN
"90d88e442077436e8ba4d7f1af2a1633",SIMPLE,Subsecretaría de Pesca y Acuicultura
b6db11ea36274f499fe6b6827d8e3275,Sistema de Integridad MSGG,Ministerio Secretaría General de Gobierno
d903977abbc44593a62a2dd5bf8519f9,Sernac - Registro de Sentencias,Sernac
d79df1eba8e2402aa64c8038d693533a,PymesGob.cl,Dirección de Gobierno Digital
"1ca2cec45e3a45888fb590bbfbf4d629",SIMPLE,Fiscalía Nacional Económica
"5c6af7298ffc42a2b827d37d5fe1200d",Registro Atenciones Instituciones Externas,IPS
"787fb1f2607c4309844a1b470cbab0c2",Digitalización de Trámites CMN,Servicio Nacional del Patrimonio Cultural
"79e9e77cb66d420396551fefd15e8d01",SIMPLE,SAG
"7a672a898117477da7035f8ef7aacf57",super-dev,Ministerio de Economia
"7b0e8e192deb4ee3ac78b9a68e6430f5",Pagina web Prochile,Dirección General d e Relaciones Económicas
"85b1fe635a57452193c8e902e9622ebd",Dynamics SE,LUIS AVENDANO INFORMATICA Y TECNOLOGIA E I R L
"89806a18d60c46c2b84cf6b22f7e0ac7",Solicitud de ingreso al Registro de Directoras y Directores,Superintendencia de Pensiones
"968ad2ac10dd422a9889a283099980ce",SIMPLE,Servicio Nacional de Aduanas
"9bd98cd7364c4e72b682247051fcf757",DocDigital-Demo,DGD
a2982eaff1894d2ba5936e438b2506c3,cuenta2abenis,División Gobierno Digital
ab7ac6ead690420687bea18fde4bf7ce,Tramites de Filmaciones en el SNASPE,CONAF
afc401635c6a4ec38b2973b67acf68e6,"2da Consulta sobre Discriminación en Chile",Ministerio Secretaría General de Gobierno
bf71a0052a49481882e77b3f7c7663fd,Registro Atencion Instituciones Externas,ChileAtiende
cafc97c4760f46a3a339684c7aacb0b1,SIMPLE,División de Gobierno Digital
d73b7590fbd04e4d96649bdfdfff96e4,SIMPLE,SENAMA
df4a83a726d14b24b0ce5eb14aacfa13,PymesGob.cl,Dirección de Gobierno Digital
e17ad9dbc9bf4f9ba1d24208930908a9,SIMPLE,Ministerio de Hacienda
ed3aa842612140f5a3adf859912824e7,extranjeria_test,División Gobierno Digital
"31d6c61117d5462f99c7189c1903c92f",PDI Virtual,Policía de Investigaciones de Chile
"3401a4277b99482cb0daac31696d91e3",DocDigital Validador-DEMO,DGD
"358c6c57a26442f39a8536a70ee8254b",Sistema de Integridad,Subsecretaría de Economía y Empresas de Menor Tamaño
"46dcd2e1b5ef4e01814e0929e2fd6885",AppSocial,Ministerio Desarrollo Social y Familia
"695260df581b4464a92bc20f34e8c76a",SIMPLE MINDEP,Subsecretaría del Deporte
"8cb9c003d54a47eba62869055191718d",Organigrama del Estado,División Gobierno Digital
a26df4333813466dadff694815e73efa,Municipalidad de Salamanca,MUNICIPALIDAD DE SALAMANCA
b41708ce3423428aa7e172a6a575a519,beta.fed.gob.cl,SEGPRES
ba8ac10bc060485d8321c7b3b813b669,SIMPLE,Pymes Gob
c161e1dd87e6494b89b522e282050adc,Sistema gestion de causas,TCIT Solutions
da2d0eec4dd541b1bf52f7aee9d7dfe2,eCase - Tribunal aduanero y tributarioa,TCIT
dd32dd54eaf74bea922e2284cd6e2f81,CONADI - REI,CONADI
"35247f05d768409c89d91ca3d529ecc9",Gobierno Digital Simple,Gobierno Digital
"3f3a386edc47490db43ed02c41c48d02",Comision Chilena del Cobre,COMISION CHILENA DEL COBRE
"736c489dda394b64ac3be96ed3c45ec9",Dirección General de Movilización Nacional,Dirección General de Movilización Nacional
"994667baa7e64128bb202e9422a4ac88",simple,Institucion
"61b057abf967448ea8e521eaeb05a0aa",Simple DT,Ministerio del Deporte
"6c46a5173cc4401885e8788491ae6393",SIMPLE,División de Gobierno Digital
"7acc20bc28a64464a8bc3cc182b1719d",https://totalpack.dipreca.cl,Dipreca
aaf43bb57af546a7941c1c078ce48dcc,Comisión de Medicina Preventiva e Invalidez,Comisión de Medicina Preventiva e Invalidez
b05f77bae52e4a98bb458b44d39bd1f6,Sistema de Integridad,Subsecretaría de Economía y Empresas de menor Tamaño
b3d0c3237da44b059f56d85a7e7e39a6,TGR,División de Gobierno Digital
bdf64f07aa3a4a7a8d9d8c37ccbea2c3,claveunica,junaeb
"21aaea492a294d48b7615bac94ab1c2b",Backoffice de ClaveÚnica,Secretaría de Gobierno Digital
fd64738a458c475188dbebf53e648f5c,Sistema de Asistencia a Quemas Controladas,CORPORACIÓN NACIONAL FORESTAL
"0110799749e340c2a80a51e792e58694",App Coronavirus,División de Gobierno Digital
"204f0a0e3190486ebe451ec0513fb779",Plataforma Ley Lobby Test,Division de Gobierno Digital
"6aa2d7ba9fb34f22b3f0ae117853868d",DocDigitalTest_Validador,DocDigitalTest_Validador
b061b23643864a8193a157d622ec76a7,formulario injuv,Instituto Nacional de la Juventud
d32cf6327f674ccbbb4a349455262660,Modalidad de Trabajo Flexible,Ministerio Secretaría General de Gobierno
d81efcbca24f44c394cb7f68280def94,ClaveUnica BO,ClaveÚnica BO
de170209a7844ab8b7ec8ffaea1f1374,Denuncias MINDEP,Subsecretaría del Deporte
de18d34663ca4c409fe88bb8fb762dd5,Interoperabilidad,SEGPRES
"11f1dcd280f442bfa07de340bfcd4c43",Servicio Electoral,SERVICIO ELECTORAL
"12e43f8996874c8a900f7dd5fcebdce1",SIMPLE,DGA
"1874aa8f695842ceb319a3993dc8ecab",Direccion de Prevision de Carabineros de Chile,DIRECCION DE PREVISION DE CARABINEROS DE CHILE
"2e3c12ac8ce443249dd385f85f4d6c56",Declaración Jurada,INSTITUTO NACIONAL DE DEPORTES
"4e9fb41da1fc4a82b87bbdb2cd16c8f2",.:: Casa Taller | INJUV ::.,Instituto Nacional de la Juventud
"6ae25bdd2087403cb9b139c17e319244",FEBOS SUBTRANS,SUBSECRETARIA DE TRANSPORTES
"7761002c1bdf48018203b7486ba1fe78",.:: Escuela INHUB ::. INJUV 2020,Instituto Nacional de la Juventud
"8f792c47997541b183cf559b71aff015",Municipalidad de Villarrica,MUNICIPALIDAD DE VILLARRICA
a391acb3ba1a4ce482a65d8b877dbdab,Simple Test,Javiera Parada
b188666532b449798750d26216ca3592,Plataforma PAN,Asimov Consultores
c903547270494f4faf739d1f3df256e2,.:: #YoTeAyudoMilVeces - INJUV ::.,Instituto Nacional de la Juventud
cf2523621e474ed1bea4b24cae6e4d50,.:: Campus INJUV ::.,Instituto Nacional de la Juventud
e1167b8f7c2f430c8ddd2dd1c4efc8a2,fed-certificacion,SEGPRES
f26b289041b74f44a34c9948ee819fb2,.:: Mi Emprendimiento ::.,Instituto Nacional de la Juventud
f9650909947a4180a07302110ab8a324,.:: Concurso 3 Mil Veces ::.,Instituto Nacional de la Juventud
fb304721c8334ba285d175178b984182,Comisaria Virtual - K8S,Comisaria Virtual - K8S
"04f5e83aaf8f440ba15ac6f75d75659a",Mifirma,División de Gobierno Digital
"12df58b8cf27484d9d3df2a8cb4c6ced",ra,SEGPRES
"590559bf11e148a5afaf72273eae667b",Subsecretaria de Prevision Social,SUBSECRETARIA DE PREVISION SOCIAL
"7cb5347ae9dd426fa813f74b788eab05",Tu empresa en un dia,DGD
"4fc3ca0a41c049beb65b17c558384544",Simple,Iluste Municipalidad de San Antonio
"6fa4626f4d5d46de8455a4d7a090d9f0",Tu empresa en un día,Tu empresa en un día
becd496b05d2467ab483228ecbeea2e5,SIMPLE,División de Gobierno Digital
d0e0e04ac7354cb2a8a85dd179e7c6c3,escuelasConectadas,Centro de Innovación del Ministerio de Educación
d1c4142f09f44921b1ffe380c89218d0,.:: Firma Digital - INJUV ::.,Instituto Nacional de la Juventud
e7ab0111086044a4beb62e8ce4c8cfa0,Plataforma de activos,Instituto nacional de la juventud
"1ce80e273c244301a9776f6fda159720",Ejemplos k8s,DGD
"69db11a4d9664dd18f8085f2c1d693ca",Digitalización,División de Gobierno Digital
"78b34efb4c294414a050d14797a48efe",Aplicativo Gobierno Regional de Aysén,Gobierno Regional de Aysen
"7cd17cd0f8524f60b491c7692006dd82",.:: Red Nacional de Organizaciones - INJUV ::.,Instituto Nacional de la Juventud
"718efb64a9594203af351037ceb09be6",Simple,Gendarmería
"02af62c5936346e4a99104c520ef279c",Municipalidad de Mariquina,Municipalidad de Mariquina
"046cf460ba394e648f9890c52642cfca",Portal de Tramites en linea,Portal De Tramites En Linea
c5887967069740efbae781fe8fc3e637,cerofilas k8s test,División Gobierno Digital
ce576ebc73af4987b693eb213ba912ff,PISEE-Evolution,PanchoEmpresa
ee32e8b07ea2463480585c7a2d9df4e0,SIMPLE,Gobdigital
eeaf7d1a75ad4095b4dfa9172435915b,Simple Digital,División de Gobierno Digital
fb3581b21db747ca865a4b7809339752,.:: Bolsa de Talleristas 3 - INJUV ::.,Instituto Nacional de la Juventud
"10bba19af23b44419ccb400ecc5d4fa8",Administrador Server Central,SEGPRES
"155c407e02e5408e9033f88a4368c9f0",SIMPLE,División de Gobierno Digital
"213976d789c94692a5c1799c0c95c7e1",.:: Concurso Encuentros Regionales Creamos ::.,Instituto Nacional de la Juventud
