institucion,binarizada_constraint,binarizada_constraint_pct,binarizada_constraint_residual,binarizada_constraint_z_nulo,binarizada_effective_size,binarizada_effective_size_nx,binarizada_effective_size_pct,binarizada_efficiency,binarizada_hierarchy,binarizada_caso_borde,ponderada_constraint,ponderada_constraint_pct,ponderada_constraint_residual,ponderada_constraint_z_nulo,ponderada_effective_size,ponderada_effective_size_nx,ponderada_effective_size_pct,ponderada_efficiency,ponderada_hierarchy,ponderada_caso_borde,grado,grado_ponderado,betweenness_binaria,betweenness_binaria_pct,betweenness_ponderada,betweenness_ponderada_pct,closeness,clustering_local
MUNICIPALIDAD DE QUILICURA,0.021255854558626226,41.94528875379939,,,1.280373831775703,1.2803738317757016,42.857142857142854,0.01196611057734302,-2.220478533574822e-19,normal,0.13148473654810744,60.790273556231,0.002591694741776507,-0.9416829457648107,59.39297798767068,94.07754868935068,54.40729483282675,0.5550745606324363,0.0018246851670083403,normal,107,161641,1.8911465031384514e-06,49.73262032085562,0.0,49.19786096256685,0.5252530644331648,0.9973549638511726
HOSPITAL BASE VALDIVIA,0.021579693851985972,47.41641337386018,,,1.1473684210525297,1.1473684210525297,40.42553191489361,0.012077562326868733,0.0,normal,0.1319798661221638,62.91793313069909,-0.00085426222083268,-1.1045819126471759,52.70565885359418,82.20593337731121,48.632218844984806,0.5547964089852019,0.0018968054879190549,normal,95,153712,9.484418024448345e-07,47.593582887700535,0.0,49.19786096256685,0.5140576172338788,0.9984322508398656
MUNICIPALIDAD DE RECOLETA,0.021450826336777248,46.20060790273556,,,1.1458333333334678,1.145833333333468,40.121580547112465,0.01193576388889029,0.0,normal,0.13325343095441627,68.69300911854104,0.0007662351451446225,-0.8164188580353643,53.0550039732486,83.18460075050882,49.544072948328264,0.5526562913880063,0.0019085522015066738,normal,96,150619,9.136374449415592e-07,47.05882352941176,0.0,49.19786096256685,0.5149723105029782,0.9984649122807018
MUNICIPALIDAD DE PADRE HURTADO,0.02140677788689932,44.984802431610944,,,1.9473684210525322,1.9473684210525322,50.15197568389058,0.02049861495844771,0.0,normal,0.13242496685927072,64.43768996960486,-0.0004091614837257729,-1.2946878459122622,52.48982825225791,82.17217699446314,48.02431610942249,0.5525245079185043,0.001901483680359723,normal,95,145495,1.2092474220058438e-05,58.02139037433155,0.0,49.19786096256685,0.5140576172338788,0.9899216125419933
DIRECCION GENERAL DE PROMOCION DE EXPORTACIONES,0.02133310810035274,43.76899696048632,,,4.107142857142982,4.107142857142981,57.75075987841946,0.03667091836734805,0.0,normal,0.11043612174029684,3.64741641337386,-0.01694379162977082,-1.4442841438130758,70.22322667492898,98.70031204059097,61.09422492401215,0.6269930953118659,0.001423471982746385,normal,112,140634,4.8070131657494543e-05,64.43850267379679,0.0,49.19786096256685,0.5300630741807212,0.972007722007722
MUNICIPALIDAD DE PUERTO MONTT,0.02117691771819512,38.60182370820669,,,13.162601626016059,13.162601626016054,68.38905775075987,0.10701302134972406,0.0,normal,0.11647060426760307,14.58966565349544,-0.007805344668622191,-1.0986086327316906,74.1106339754978,109.8688267804957,63.22188449848024,0.6025254794755919,0.0014568153207667484,normal,123,139987,0.0001841617641385374,72.72727272727273,0.0,49.19786096256685,0.5409615672947174,0.9003065440490471
SERVICIO NACIONAL DE TURISMO,0.0211981372784302,40.121580547112465,,,3.252252252252098,3.252252252252098,55.319148936170215,0.02929956984010899,0.0,normal,0.11773501336920264,18.541033434650455,-0.00994204777054919,-1.2312460497554445,66.45867728850902,97.81923794852821,57.75075987841946,0.5987268224190002,0.0014861777213476671,normal,111,132669,2.4633178213542813e-05,60.962566844919785,0.0,49.19786096256685,0.5290940374820362,0.9795249795249795
SENADO,0.021105053395482073,36.77811550151976,,,3.1896551724139988,3.189655172413997,55.01519756838906,0.02749702734839654,0.0,normal,0.11856043645750879,21.88449848024316,-0.0076568399287880035,-1.2018791117599699,69.08457604175344,102.86453391964808,59.57446808510638,0.5955566900151158,0.0015028999631317662,normal,116,131962,3.548740779231164e-05,62.03208556149733,0.0,49.19786096256685,0.533974978787221,0.9809595202398801
MUNICIPALIDAD DE VALDIVIA,0.02107371859369485,36.17021276595745,,,7.638655462184957,7.6386554621849605,63.829787234042556,0.0641903820351677,0.0,normal,0.12228880947245982,29.78723404255319,-0.0030825038269922944,-1.4553834528579448,69.59843926065524,105.99940096677062,60.182370820668694,0.5848608341231533,0.0015396448188304652,normal,119,130910,8.90296129470692e-05,69.25133689839572,0.0,49.19786096256685,0.5369470102090422,0.9437402079475858
HOSPITAL REGIONAL DE TALCA,0.021882637718608596,50.15197568389058,,,2.4130434782607044,2.413043478260707,52.88753799392097,0.02622873345935548,0.0,normal,0.13166454976846562,61.702127659574465,-0.002232720726068421,-1.2118027719391045,52.81690289413559,79.21284845957115,48.93617021276596,0.5740967705884303,0.0020103007097230455,normal,92,125553,1.2753913113766932e-05,58.55614973262032,0.0,49.19786096256685,0.5113329302167382,0.984472049689441
