client_id,nombre_app,institucion,sector
e3ab2611330f46fb9f49e8d911debd3e,Municipalidad de Rancagua,Municipalidad de Rancagua,Municipalidad
be4595d71fb8469289004a0c3a780ff3,Municipalidad de Recoleta,Municipalidad de Recoleta,Municipalidad
f4dbafd6049b4574a8bef6966eb7ff5c,Municipalidad de Recoleta 2,Municipalidad de Recoleta,Municipalidad
42ff973452934d5bb8e19d962b666ef5,Municipalidad de Recoleta - Simple,Municipalidad de Recoleta,Municipalidad
b2c624489ac348bb9b8c2c324f67d6b6,Municipalidad de Renca - Simple,Municipalidad de Renca,Municipalidad
60b54dd3834e4dd69b6cac39fb1021ef,Municipalidad de Requínoa,Municipalidad de Requínoa,Municipalidad
a26df4333813466dadff694815e73efa,Municipalidad de Salamanca,Municipalidad de Salamanca,Municipalidad
8d06335bb4fc4f38a9a845a5eab6e832,Municipalidad de San Bernardo,Municipalidad de San Bernardo,Municipalidad
24ba5b2e0dda4b4f817596d9643f6786,Municipalidad de San Clemente,Municipalidad de San Clemente,Municipalidad
9bab7fcdac3a41ebab8883b97d838dff,Municipalidad de San Javier,Municipalidad de San Javier,Municipalidad
ac07ac79ccf24ddf8edeffae8bf0113c,Municipalidad de San Joaquin,Municipalidad de San Joaquín,Municipalidad
a63bc9a79c704579a35728214ddb54e6,Municipalidad de San Joaquín,Municipalidad de San Joaquín,Municipalidad
574f785915e14279807b1f15ad69bab2,Municipalidad de San Miguel,MUNICIPALIDAD DE SAN MIGUEL,Municipalidad
2de6bede10cb4ae188960a5ce5402f2d,Municipalidad de Santa Maria,MUNICIPALIDAD DE SANTA MARIA,Municipalidad
a7ef27e740e54d0a877e3d12594c8f30,Municipalidad de Santo Domingo,Municipalidad de Santo Domingo,Municipalidad
52676b9741c648feb41f47a480e233f1,Municipalidad de Teno,Municipalidad de Teno,Municipalidad
2877dc0243fd4056acc93f982345af1e,Municipalidad de Teno 2,Municipalidad de Teno,Municipalidad
60c6ae8499764c31bc3ee0ecd27e643d,Municipalidad de Tome,Municipalidad de Tomé,Municipalidad
aa8db6fe56b444c5a38355d4d3f7a9c5,Municipalidad de Valdivia,Municipalidad de Valdivia,Municipalidad
10bac435461e49aab9c5d368419bc681,Municipalidad de Valdivia - Simple,Municipalidad de Valdivia,Municipalidad
17bc6bcbbeab4a1c9dfb8733bb2d3bf3,Municipalidad de Valparaíso - Simple,Municipalidad de Valparaíso,Municipalidad
438aad2f2f4146469768062d87c066b6,Municipalidad de Villa Alegre,Municipalidad de Villa Alegre,Municipalidad
8f792c47997541b183cf559b71aff015,Municipalidad de Villarrica,Municipalidad de Villarrica,Municipalidad
2ae9625033034a6eb95e0ab7faf35369,Municipalidad de Villarrica 2,Municipalidad de Villarrica,Municipalidad
75f9d382b18d402fae4a2061eb768169,Municipalidad Las Condes,Municipalidad de Las Condes,Municipalidad
4f1641397d274244946e5996c726a4f1,Municipalidad On Line,Municipalidad de Curacautín,Municipalidad
9c2dfce3d0a14cdba7102771079acf72,Municipalidad Pedro Aguirre Cerda,Municipalidad de Pedro Aguirre Cerda,Municipalidad
b3eb39eeec084dcd92806f5f6081e175,munimelipilla ceropapel,Municipalidad de Melipilla,Municipalidad
ed07316d9d6344a9ab11e8a41fdc413a,NEXTEO,Subsecretaría de Transportes,Ministerio de Transportes y Telecomunicaciones
7d0c4697a4f849e38021ccb192e0b4a7,"Niños, Niñas y Adolescentes",Subsecretaría de Evaluación Social,Ministerio de Desarrollo Social y Familia
b87ec093abc248c3b26611916c50d5a8,Nóminas DIPRES,Dirección de Presupuestos,Ministerio de Hacienda
49039a4716024cf28fae5231c7b73009,Noti-RAM ESAVI,Instituto de Salud Pública de Chile,Ministerio de Salud
11c33605d0b64b68bd4295abcca6b899,Nuevo SIGEX,Servicio Nacional de Geología y Minería,Ministerio de Minería
387ff07354a74657a44369e05d83234a,Nuevo Sitio Web FONASA,Fondo Nacional de Salud,Ministerio de Salud
1aa928858fc84202aad6ad51b7ad2f68,Observatorio 5G,Subsecretaría de Telecomunicaciones,Ministerio de Transportes y Telecomunicaciones
fca77c84280b4a189ca67c9b90b0979c,Oficina de Partes ANID,Agencia Nacional de Investigación y Desarrollo,"Ministerio de Ciencia, Tecnología, Conocimiento e Innovación"
1131b76bdb5f402dac9ae73e27c84697,OFICINA INTERNET 2.0,Corporación Nacional de Desarrollo Indígena,Ministerio de Desarrollo Social y Familia
89e6906ed9ee4049a61fc8a7288ad3d9,Oficina Judicial Virtual Móvil,Corporación Administrativa Poder Judicial,Otros Poderes
fba5ab8c38d3426492c31c99ad569bdb,Oficina Judicial Virtual Tribunales Tributarios y Aduaneros,Unidad Administradora de los Tribunales Tributarios y Aduaneros,Ministerio de Hacienda
a2c464127735401c9a740e6dc1391573,Oficina OIRS,Municipalidad de Lautaro,Municipalidad
f6cb8c0dbd944629a3a6622ddecb6aef,OFICINA VIRTUAL DE CONAF,Corporación Nacional Forestal y de Protección de Recursos Naturales Renovables,Ministerio de Agricultura
4234d86a351e4a7e9ea293e33836ae45,Oficina Virtual DGA,Dirección General de Aguas,Ministerio de Obras Públicas
1171191223234713bc823c2ba866a843,Oficina Virtual UTA,Universidad de Tarapacá,Ministerio de Educación
bad2aa02de714a31852bf516c15d7dd3,OficinaInternet,Servicio de Registro Civil e Identificación,Ministerio de Justicia y Derechos Humanos
e58df44d42f947828e3f2845a9f50559,Oficiometro Verificador - Certificación,Secretaría de Gobierno Digital,Ministerio de Hacienda
07a84b1e783a4617a1b515c2dbab8c81,OIRS,Consejo de Defensa del Estado,Autónomo
5fb9916ea3a14aca8505c6606cdd9fea,OIRS CCHEN,Comisión Chilena de Energía Nuclear,Ministerio de Energía
8fa9086ac91a44859b6d03153535f837,OIRS Ciudadana SUBREI,Subsecretaría de Relaciones Económicas Internacionales,Ministerio de Relaciones Exteriores
b653f6a96058491f9a69e181ab56b762,OIRS DIGITAL COLLIPULLI,Municipalidad de Collipulli,Municipalidad
8ef24b903eb44913af7ef4c2c407fa1a,OIRS DIGITAL M.PITRUFQUÉN,Municipalidad de Pitrufquén,Municipalidad
3c57c05c6a9e45a5badd5cf6fe2a5180,OIRS MDSF,Ministerio de Desarrollo Social y Familia,Ministerio de Desarrollo Social y Familia
fb4e2a764a3547c4a3dad62f3c722509,OIRS Municipalidad de Cunco,Municipalidad de Cunco,Municipalidad
cf59ce6d984649d9bce8ea89a72dce8c,OIRS PAC,Municipalidad de Pedro Aguirre Cerda,Municipalidad
35e5b458a8dd422a8d105dd26f27ca38,OIRS PADRE LAS CASAS,Municipalidad de Padre Las Casas,Municipalidad
8cb9c003d54a47eba62869055191718d,Organigrama del Estado,Secretaría de Gobierno Digital,Ministerio de Hacienda
2994b5404866430f8331d3c3cbc44077,"p@y<""'p@y",Banco del Estado de Chile,Empresa Pública
56bd13284ee111e8a49a447fd87f23a5,PAC,Secretaría de Gobierno Digital,Ministerio de Hacienda
a7b48af7b48c436398d595c26fc0facb,PAC,Secretaría de Gobierno Digital,Ministerio de Hacienda
827449478e3f40b1aa36f146bc285aa9,Pacientes SSVQ,Servicio de Salud Viña del Mar - Quillota,Ministerio de Salud
40fc9588a8e04b28852ec1163528bb8a,PAEx DGMN,Dirección General de Movilización Nacional,Ministerio de Defensa Nacional
2535dfe9e2bc49a4a6eb2fad3ae6a512,PAEXv2024,Dirección General de Movilización Nacional,Ministerio de Defensa Nacional
7b0e8e192deb4ee3ac78b9a68e6430f5,Pagina web Prochile,Dirección General de Promoción de Exportaciones,Ministerio de Relaciones Exteriores
55e045879c5c4db3bf493540d9dc0d17,Pago de permisos Especiales,Municipalidad de Antofagasta,Municipalidad
bdb0a36d715e4e96943c51ba4e0cc69c,PAGO ONLINE,Dirección General del Crédito Prendario,Ministerio del Trabajo y Previsión Social
4fed7e1a61eb42e0b4d809ec0287b7a4,PAGO REMOTO UNIDAD CREDITO,Dirección General del Crédito Prendario,Ministerio del Trabajo y Previsión Social
68b13a1228424526b43e2f78716efd3b,Pagos Diario Oficial,Subsecretaría del Interior,Ministerio del Interior y Seguridad Pública
c0dd5bcd0fd54962a32b2907e877b993,Parque Metropolitano,Parque Metropolitano de Santiago,Ministerio de Vivienda y Urbanismo
f4ac0ef5f0b846f4877b4f9825fa3443,Parque Metropolitano,Parque Metropolitano de Santiago,Ministerio de Vivienda y Urbanismo
1add8b546b2e48a58abe78e04a2702ba,Participa GORE Antofagasta,Gobierno Regional de la Región de Antofagasta,Ministerio del Interior y Seguridad Pública
9999b4e6b85c4300ab77aedbeb77e5ef,Participación ciudadana,Municipalidad de La Reina,Municipalidad
8fa0c7395cc444169dab5c3e11dd63f2,Participación Ciudadana,Subsecretaría de Minería,Ministerio de Minería
22d332745bc248f0a56ac5acc355698d,Participación Ciudadana,Subsecretaría del Deporte,Ministerio del Deporte
ecbc55a2bc8a4277975d17b1e4123ab3,participación ciudadana LReina,Municipalidad de La Reina,Municipalidad
449a0da4315e43c288dbc988ed92c7e5,Participación Digital,Secretaría de Gobierno Digital,Ministerio de Hacienda
b7c988fa6132435480b57f66696827fd,Pase Cultural,Subsecretaría de Evaluación Social,Ministerio de Desarrollo Social y Familia
60b69c5d160f4b1c90e79d8290b904c1,Patrocinios,Servicio Electoral,Autónomo
b8386b6963a4492db355f0f70be3a3e2,PDI Virtual,Policía de Investigaciones de Chile,Ministerio del Interior y Seguridad Pública
31d6c61117d5462f99c7189c1903c92f,PDI Virtual 2,Policía de Investigaciones de Chile,Ministerio del Interior y Seguridad Pública
9aa062d8f3ba45768e6f68abf2f3c2fc,Permisos de Obras,Municipalidad de Santiago,Municipalidad
85ba55dec21649689bd35398ce1c190f,Permuta de Inmuebles,Subsecretaría de Bienes Nacionales,Ministerio de Bienes Nacionales
d6c2e78e76064b2fab9645d76bde1f11,Personal Development - Test,PERSONAL DEVELOPMENT,Empresa Privada
05bbcc39408d4925bd9192ea9d333d67,Personalidad Jurídica OODD,Instituto Nacional de Deportes de Chile,Ministerio del Deporte
b785d3ec935248ff8a8fd358f7765463,Pesca Recreativa,Servicio Nacional de Pesca y Acuicultura,"Ministerio de Economía, Fomento y Turismo"
1b0c8cc1e287a629db6740cd3160c822,PINV,Subsecretaría de Pesca y Acuicultura,"Ministerio de Economía, Fomento y Turismo"
ce576ebc73af4987b693eb213ba912ff,PISEE-Evolution,PanchoEmpresa,Empresa Privada
d602a0071f3f4db8b37a87cffd89bf23,PJUD,Poder Judicial,Otros Poderes
a1a7160adf0d4d9a9439ad89eb284a6b,Plan de Acción Infancia,Ministerio de Desarrollo Social y Familia,Ministerio de Desarrollo Social y Familia
2a6057bdfbb6484fa91ddc2ce852d297,Plan de cierre de faenas entre 5.000 tpm. y 10.000 tpm,Servicio Nacional de Geología y Minería,Ministerio de Minería
895228d1c9ac4b7ea3f2b8f88d049192,Plan Nacional de Derechos Huma,Subsecretaría de Derechos Humanos,Ministerio de Justicia y Derechos Humanos
93d081beb6c64fe98d598e6635419b7f,Plan Nacional de Derechos Humanos,Subsecretaría de Derechos Humanos,Ministerio de Justicia y Derechos Humanos
30cee14d90f44924bfc69147c5f8b08f,Plataforma Atención Ciudadana de la Subsecretaría de Previsión Social,Subsecretaría de Previsión Social,Ministerio del Trabajo y Previsión Social
d8420be9114342368d9bc32882809746,Plataforma Atención Remota,Subsecretaría de Redes Asistenciales,Ministerio de Salud
326e27c196be4490822e785c1dba53d8,Plataforma BVP,Subsecretaría de Educación,Ministerio de Educación
12fb421a8400464b989ba7560a71061f,Plataforma CCGE,Subsecretaría de Energía,Ministerio de Energía
ab1834161a834ff19d692dccfb0e6d51,Plataforma Creamos de INJUV,Instituto Nacional de la Juventud,Ministerio de Desarrollo Social y Familia
e7ab0111086044a4beb62e8ce4c8cfa0,Plataforma de activos,Instituto Nacional de la Juventud,Ministerio de Desarrollo Social y Familia
ce833d51dcb649b7a1fbba15d138a4a5,Plataforma de Capacitación Censo,Instituto Nacional de Estadísticas,"Ministerio de Economía, Fomento y Turismo"
7886bb1fcf354eef9b8ac029bdbcaded,Plataforma de Compras Públicas,Dirección de Compras y Contratación Pública,Ministerio de Hacienda
b2ace35bc76642f495f04addfca9e3aa,Plataforma de Cursos DDHH,Subsecretaría de Derechos Humanos,Ministerio de Justicia y Derechos Humanos
eea6fad186ca40d8886d8f6a9ebe891d,Plataforma de denuncias,Servicio Nacional de Geología y Minería,Ministerio de Minería
6da42fbc36c14aa791d5a7145480169c,Plataforma de Notificaciones,Subsecretaría de Hacienda,Ministerio de Hacienda
627ac9455953497b8a19f1996a74b1e6,Plataforma de Notificaciones Demo,Subsecretaría de Hacienda,Ministerio de Hacienda
c722753dc30d4955bf86bcc13c25d536,Plataforma de remates en línea,Dirección General del Crédito Prendario,Ministerio del Trabajo y Previsión Social
98b87d514c26450788fe9fb10ad3a627,Plataforma de Seguimiento Ley,Subsecretaría General de la Presidencia de la República,Ministerio Secretaría General de la Presidencia de la República
d254feea701346a399887b9fe59ac61a,Plataforma de Telemedicina,Subsecretaría de Redes Asistenciales,Ministerio de Salud
4efd4776920a4402ba2bdfcb5cc2eb71,Plataforma digital Acciona,Subsecretaría de las Culturas y las Artes,"Ministerio de las Culturas, las Artes y el Patrimonio"
1c75f27975cb4cce82fa820b72934002,Plataforma EAT,Subsecretaría de Transportes,Ministerio de Transportes y Telecomunicaciones
228ce6ed11d14e84ac2ae00cb5639515,Plataforma HSA-MSGG,Ministerio Secretaría General de Gobierno,Ministerio Secretaría General de Gobierno
bad2f211e95f4cb6b1c71e2984464f45,Plataforma Ley del Lobby,Subsecretaría General de la Presidencia de la República,Ministerio Secretaría General de la Presidencia de la República
35e12b8d6d79419387e064a2b6cda08e,Plataforma Ley del Lobby - Capacitacion,Ministerio Secretaría General de la Presidencia de la República,Ministerio Secretaría General de la Presidencia de la República
204f0a0e3190486ebe451ec0513fb779,Plataforma Ley Lobby Test,Secretaría de Gobierno Digital,Ministerio de Hacienda
b188666532b449798750d26216ca3592,Plataforma PAN,Asimov Consultores,Empresa Privada
440a0887178449a3a43e65954490a658,Plataforma para Pacientes HBL,Servicio de Salud Maule,Ministerio de Salud
86cc3dc06f0b4db4aca94d37f008646d,Plataforma RIO,Instituto Nacional de la Juventud,Ministerio de Desarrollo Social y Familia
ba7ef76387564e8394f471ac12c400ba,Plataforma SCE,Subsecretaría del Medio Ambiente,Ministerio del Medio Ambiente
bca102f277434b31b59e4894d9eb5ef8,Plataforma SEM 2.0,Subsecretaría de Desarrollo Regional y Administrativo,Ministerio del Interior y Seguridad Pública
70c26dae53774888aa5bdccfcf6aa387,Plataforma Vehículos MSGG,Subsecretaría General de Gobierno,Ministerio Secretaría General de Gobierno
9eda9c3545c14e6ca50118beb2d424dd,Plataformas - INJUV,Instituto Nacional de la Juventud,Ministerio de Desarrollo Social y Familia
74c6e7e52ac949759f44837b60042df5,PMG,Secretaría de Gobierno Digital,Ministerio de Hacienda
a2d5a8c587e148b396516512e7739550,PMG - Desarrollo,Secretaría de Gobierno Digital,Ministerio de Hacienda
4d34577f628c4c31a9ef62be8238bec7,PMG - Test,Secretaría de Gobierno Digital,Ministerio de Hacienda
1c43d493c1294d4982e0be68c363af91,PMG Satisfacción Usuaria,Subsecretaría de Hacienda,Ministerio de Hacienda
ea82c1fecab1451b894b60842869d8c6,pmg seguridad test,Secretaría de Gobierno Digital,Ministerio de Hacienda
3fd14910ef18464181a2f96f35e59fe0,Polimetales Arica,Ministerio Secretaría General de la Presidencia de la República,Ministerio Secretaría General de la Presidencia de la República
d2781b971406416e9b8e0905a70ccb64,Portal  Ciudadano Municipal,Municipalidad de Santa Bárbara,Municipalidad
638aea308ffb483198d5c1387e2cc017,"Portal ""Mi SUPERIR""",Superintendencia de Insolvencia y Reemprendimiento,"Ministerio de Economía, Fomento y Turismo"
2c3dc79f5e85499598d57ff71ff50fc5,Portal Acceso Unico ProChile,Dirección General de Promoción de Exportaciones,Ministerio de Relaciones Exteriores
7e3ed8b102654d3aa844a2dc9a7ac4b1,Portal Anatomia Patologica,Servicio de Salud Metropolitano Sur,Ministerio de Salud
f909a442650a4f6b9e46176a85889b1e,Portal Armas y Explosivos,Dirección General de Movilización Nacional,Ministerio de Defensa Nacional
626ea8cee1074711b1167594c2902232,Portal Catemu,Municipalidad de Catemu,Municipalidad
d748dada3f794e19939c0e556da19af0,Portal ChileAtiende Test,Instituto de Previsión Social,Ministerio del Trabajo y Previsión Social
e2aeee593b9941ba91d65394bf4e63a5,Portal Ciudadano Cabildo,Municipalidad de Cabildo,Municipalidad
9a76efc4c34e4bd7843206658dc45454,Portal Ciudadano ClaveÚnica,Secretaría de Gobierno Digital,Ministerio de Hacienda
a8c1faf06d5243f2bfb7a05e93b15058,Portal Ciudadano Curarrehue,Municipalidad de Curarrehue,Municipalidad
aad25b3b101c4ea6897b29f5c58f4edf,Portal Ciudadano SISE Cap,Subsecretaría de Evaluación Social,Ministerio de Desarrollo Social y Familia
None,Portal ClaveÚnica,Secretaría de Gobierno Digital,Ministerio de Hacienda
058fa5fa330a44009ea79e0f80a33caf,Portal Cuidadano SSMS,Servicio de Salud Metropolitano Sur,Ministerio de Salud
d8f5e82ecd9b4b0daeab0eda294831f8,Portal de Aplicaciones INE,Instituto Nacional de Estadísticas,"Ministerio de Economía, Fomento y Turismo"
209ce526160947f0b398566cd4cbfd0d,Portal de Aplicaciones Sence,Servicio Nacional de Capacitación y Empleo,Ministerio del Trabajo y Previsión Social
603d5990740a4c669fbae21f383b7667,Portal de Atención Ciudadana,Subsecretaría de Telecomunicaciones,Ministerio de Transportes y Telecomunicaciones
8239e22a22f84527935fe0d66f5479c1,Portal de Atención Ciudadana,Subsecretaría de Telecomunicaciones,Ministerio de Transportes y Telecomunicaciones
d6aaaa2099844868bb6a77f7e9567c91,Portal de Atención Ciudadana,Subsecretaría del Trabajo,Ministerio del Trabajo y Previsión Social
cc24befdf2774590868faf92c745d561,Portal de autenticación Cuprum,AFP Cuprum,Empresa Privada
edd67e7adef0443982c72ffc4d55ca4a,Portal de Beneficios,Gendarmería de Chile,Ministerio de Justicia y Derechos Humanos
7e82063f16184d2497c1d9a81abe1925,Portal de Certificados UBB,Universidad del Biobío,Ministerio de Educación
e016d10bbda84eb8aff32b5d107d9ff1,Portal de Concursos,Dirección General de Promoción de Exportaciones,Ministerio de Relaciones Exteriores
3e3aba346dd14d4997d80da96aec88bc,Portal de Datos PDI,Subsecretaría General de la Presidencia de la República,Ministerio Secretaría General de la Presidencia de la República
3a71c6503e0a4f2db50866b08d642804,Portal de Denuncias,Subsecretaría de Bienes Nacionales,Ministerio de Bienes Nacionales
6a168dea64b7478d8159bae4a8ad8168,Portal de Denuncias Ciudadanas,Zeke Ltda.,Empresa Privada
15a67718e1784a67bc978ca0dc6bc2df,Portal de Exámenes,Servicio de Salud Ñuble,Ministerio de Salud
7d4d3c6b0e634206ad45d5d170659662,Portal de Participación Ciudad,Municipalidad de Lo Barnechea,Municipalidad
1c6674fb58354d1cace2ed34e855434f,Portal de permisos de acceso,Subsecretaría de Bienes Nacionales,Ministerio de Bienes Nacionales
f609bf430efa4a969806eece087c6601,Portal de Subvenciones,Municipalidad de Lo Barnechea,Municipalidad
525561e2446d40aabe6e142645167f75,Portal de tramitación LME,Fondo Nacional de Salud,Ministerio de Salud
9d0efa19edce400c900554f15da520b0,Portal de Tramites,Municipalidad de Lo Barnechea,Municipalidad
51b18a15b8314ad6a21fd059c5214c9b,Portal de Tramites en linea,Portal De Tramites En Línea,Test
9d3f0eb9002c4dc4a489eebbe08634a6,Portal de Tramites en linea,Portal De Tramites En Línea,Test
046cf460ba394e648f9890c52642cfca,Portal de Tramites en linea,Portal De Tramites En Línea,Test
6f88f4f802bb4771a4cd6f832c782e8a,Portal de Tramites en linea,Portal De Tramites En Línea,Test
988c06d4f97e4191bf7a7bc0d76bed25,Portal del vecino Lo Barnechea,Municipalidad de Lo Barnechea,Municipalidad
e0c87bcdad8648f48a779abe012b4401,Portal DHP,Carabineros de Chile,Ministerio del Interior y Seguridad Pública
41d8c098b14b4f8d9fe3da689678205c,Portal Docente - CPEIP,Subsecretaría de Educación,Ministerio de Educación
d132edfeac8c4b9f8fb26216b2109344,Portal Docente Parvularia,Subsecretaría de Educación,Ministerio de Educación
3cb014bbaea74610b3a5312c4169c730,Portal DOM en línea,Ministerio de Vivienda y Urbanismo,Ministerio de Vivienda y Urbanismo
bb7b961b8217402ba67a13189fb92659,Portal Entidades Reportantes,Unidad de Análisis Financiero,Ministerio de Hacienda
37d82ead5f304c2fa7a39f2b955a4b85,Portal funcionario Plataforma Conectad@s ChileAtiende,Instituto de Previsión Social,Ministerio del Trabajo y Previsión Social
19bb14532c9e4352af10f1a8ab279be6,Portal I.M Porvenir,Municipalidad de Porvenir,Municipalidad
06b2cb7fe2e848dcb2edb3f8c8cf8686,Portal IM. de Coihueco,Municipalidad de Coihueco,Municipalidad
014d8893e412439c9749d0638f97d91c,Portal Inscripción de talleres,Municipalidad de Puente Alto,Municipalidad
67eb30db49f240b08ab2b3f422f92cdf,Portal MiDT,Dirección del Trabajo,Ministerio del Trabajo y Previsión Social
36222962d92d4755a78df51fd13f0433,Portal Municipal,Municipalidad de Vitacura,Municipalidad
df99c76de49b4375b9d83b9198e510b8,Portal Municipal Río Claro,Municipalidad de Río Claro,Municipalidad
3ee7cde7ddb247979e2ef0311b751256,Portal Municipalidad  Requinoa,Municipalidad de Requínoa,Municipalidad
63a091009fcd4681aa25fcdf98cbc399,Portal Navidad,Municipalidad de Navidad,Municipalidad
a5ce876e783f466daa4a9bccacd2fc0b,Portal Paciente,Complejo Asistencial Dr. Víctor Ríos Ruiz,Ministerio de Salud
3d23a0e449b34e88b91d935517a56d87,Portal paciente,Servicio de Salud Metropolitano Sur,Ministerio de Salud
2ae2ca1a377048a58815f54a432f8a21,Portal Paciente,Subsecretaría de Redes Asistenciales,Ministerio de Salud
0c9b4939dda942a09aff8e8b1db03917,Portal Paciente LIS,Servicio de Salud Metropolitano Sur,Ministerio de Salud
5511a09519c5433eacb9e5911745d0ff,Portal Paciente Salud 5i,Corporación de Educación y Salud de Las Condes,Municipalidad
f96bf82e56594a91b22b01e54f9608ed,Portal Paciente SSMO,Servicio de Salud Metropolitano Oriente,Ministerio de Salud
9c9f5d6ca87c4df7a6d9d66ec1a3764f,Portal Pacientes,Ministerio de Salud,Ministerio de Salud
86480a9f563349b1a2974d9f43548e59,Portal Pacientes HMS,Ejército de Chile,Ministerio de Defensa Nacional
b14425733fe14d9c8e4746b2a1db8b99,Portal Pacientes Imagenología,Centro de Referencia de Salud de Peñalolén Cordillera Oriente,Ministerio de Salud
8c6c59b9b6034ed18e22559a1d428e0c,PORTAL PERITO,Defensoría Penal Pública,Ministerio de Justicia y Derechos Humanos
458e09eb496b452daf1509badbe3eff4,Portal PISEE,Subsecretaría General de la Presidencia de la República,Ministerio Secretaría General de la Presidencia de la República
fc0235f9d1244ace9a4ef7b91a229811,Portal Privado,Instituto de Seguridad Laboral,Ministerio del Trabajo y Previsión Social
bf0397976fb34f6cb23779fcfdfa5915,Portal Publico,Ministerio de Salud,Ministerio de Salud
e10cdb4d7b48427690da6750144a186b,Portal RPJ Consulta,Biznet IT,Empresa Privada
9faa0a79a8f54e2aab59f0d471c50492,Portal RPJ Mantenedor,Biznet IT,Empresa Privada
7cb4fd755d6747d4b31e87e6972ed297,Portal San Rosendo,Municipalidad de San Rosendo,Municipalidad
38b3f29fe39b4e87b5f7982165de8cf1,Portal Servel,Servicio Electoral,Autónomo
efb5b5ce7c2e45b49ec4dec1f998eae6,portal soporte cert.,Subsecretaría General de la Presidencia de la República,Ministerio Secretaría General de la Presidencia de la República
c9cc1239d83e41689ee3ac7d4586dd35,Portal Torres del Paine,Municipalidad de Torres del Paine,Municipalidad
ded6aff9dd654f30a10ed9602e2c6004,Portal Trabajador - ASIGPAR,Cámara de Diputados de Chile,Otros Poderes
83ebc8755053432187840ca648ac84c2,Portal Trabajadores,Instituto de Seguridad Laboral,Ministerio del Trabajo y Previsión Social
56debc5d602b483e8a14bc5dcb591787,Portal Tu Municipio Municipali,Municipalidad de Mulchén,Municipalidad
2b2dde6e75264744b964aa4057ab39ac,Portal Único de Acceso,Instituto de Salud Pública de Chile,Ministerio de Salud
fe1194092c934e70b824f3014a2f020d,Portal Único de Fondos Concursables del Estado,Subsecretaría General de Gobierno,Ministerio Secretaría General de Gobierno
2a4a00c47ac6468395984ee10ebc8dc3,Portal único de Trámites SERPAT,Servicio Nacional del Patrimonio Cultural,"Ministerio de las Culturas, las Artes y el Patrimonio"
cb9e2b9dd1cd44c5b7d4fdcfbbf3f5e0,Portal Usuario 2.0,Subsecretaría de Justicia,Ministerio de Justicia y Derechos Humanos
478deb22cecd489eb3ed2dcc954a975b,Portal Vecino,Municipalidad de Providencia,Municipalidad
7c572320a289430eb84ea974a86e4883,PortalLicanten,Municipalidad de Licantén,Municipalidad
c99d1e702b8d4d969e6ac5007a9d95b8,portalpaciente,Servicio de Salud Magallanes,Ministerio de Salud
2ad4912955564809a967e35f45df29fc,Postulación Beneficios Municipalidad de Puente Alto,Municipalidad de Puente Alto,Municipalidad
e3e6e477ab9b499ea03f1adbb253af7e,Postulación cargos TDLC,Banco Central de Chile,Autónomo
34acd5e31fc14060a1a96777113872bd,Postulación en línea DS1,Subsecretaría de Vivienda y Urbanismo,Ministerio de Vivienda y Urbanismo
de90d8af20f547aaa9b3300c76251188,Postulación en línea DS49,Subsecretaría de Vivienda y Urbanismo,Ministerio de Vivienda y Urbanismo
729c07f6c16247e6ac27fb1aad47fa63,POSTULACIÓN FOSIS,Fondo de Solidaridad e Inversión Social,Ministerio de Desarrollo Social y Familia
b6af2ea986fc444e9d303b3df76ab648,Postulación FRPD,Gobierno Regional de la Región Aysén del General Carlos Ibáñez del Campo,Ministerio del Interior y Seguridad Pública
c91e6fe86b214cba844a5b657d9fe887,Postulación PFD,Subsecretaría de Educación,Ministerio de Educación
e412fcc8376645b38b005dedff5bde3a,Postulación/Renovación Peritos Mensuradores,Servicio Nacional de Geología y Minería,Ministerio de Minería
3cccac159a4641faa67cfb64505d2ce2,Postulaciones ETA,Dirección General de Aeronáutica Civil,Ministerio de Defensa Nacional
edc462cfae544faeac12a9473bfbb64f,Postulaciones Taxis,Subsecretaría de Transportes,Ministerio de Transportes y Telecomunicaciones
a77e76b1e0eb4cc3ae3a1df547fbf4cb,Prácticas Chile,Dirección Nacional del Servicio Civil,Ministerio de Hacienda
9ee7b258cc1b40ada791646126bd9784,Premio por Logro,Instituto Nacional de Deportes de Chile,Ministerio del Deporte
5dbd98178d954993a9b5ac87f977d1e2,Prescripción de medicamentos,Subsecretaría de Salud Pública,Ministerio de Salud
5d8973b2361a4fa5838b913ead4c59db,Prescripción de medicamentos - Capacitación,Subsecretaría de Salud Pública,Ministerio de Salud
eac5c2b716ae403682facded07cd01df,Presentación de proyecto plan de cierre de faenas (bajo 5.000 tpm),Servicio Nacional de Geología y Minería,Ministerio de Minería
b2e91d8c2b5f4e8a86f60b926fc93f21,Presentación de proyecto plan de cierre de faenas e instalaciones mineras de aplicación general (sob,Servicio Nacional de Geología y Minería,Ministerio de Minería
21411e9ba57846ee958313d9f2f81177,Prestador Bono electrónico,Fondo Nacional de Salud,Ministerio de Salud
21da73257dca4eb5bc4ba33b435c386b,Prestador Inscripcion MLE Natu,Fondo Nacional de Salud,Ministerio de Salud
d153a909f976493a80fa3192b02d6a9d,Prestadores Cambio en la modal,Fondo Nacional de Salud,Ministerio de Salud
9e7780d6eb774a749c6eaf6118d9d145,Presupuesto Participativo 2023,Municipalidad de Arica,Municipalidad
cfc948365da84e26975c4f6726f1c30f,Primera respuesta a migrantes,Subsecretaría de Salud Pública,Ministerio de Salud
