servicio_a,servicio_b,soporte_co_ocurrencia,n_a_antes_b,n_b_antes_a,direccion_dominante,frac_direccion_dominante,clasificacion,nombre_a,nombre_b
ae4caa1cb2154cac89440f3fe18251cb,d5dac98442bb425ba884809990aa064d,11,5,6,d5dac98442bb425ba884809990aa064d->ae4caa1cb2154cac89440f3fe18251cb,0.5455,mixto,Ingreso de causas y escritos - Corporación Administrativa del Poder Judicial,Sistema Gestión Expedientes - Subsecretaría de Economía y Empresas de Menor Tamaño
209ce526160947f0b398566cd4cbfd0d,b972e814004e4624a566f308901cca7c,11,4,7,b972e814004e4624a566f308901cca7c->209ce526160947f0b398566cd4cbfd0d,0.6364,mixto,Portal de Aplicaciones Sence - Servicio Nacional de Capacitacion y Empleo,DocDigital Versión 3 - Subsecretaría General de la Presidencia de la República
8c1942e0cdce4f71b53f62474322f0b7,d602a0071f3f4db8b37a87cffd89bf23,11,6,5,8c1942e0cdce4f71b53f62474322f0b7->d602a0071f3f4db8b37a87cffd89bf23,0.5455,mixto,Superintendencia de Electricidad y Combustibles - SUPERINTENDECIA DE ELECTRICIDAD Y COMBUSTIBLES,PJUD - PODER JUDICIAL
9f88dc88029e42d3a5b082ab396be6d3,ffaec74bfd414f8394bab077a989e27f,11,11,0,9f88dc88029e42d3a5b082ab396be6d3->ffaec74bfd414f8394bab077a989e27f,1.0,consistente,Sistema de Postulación Único - Carabineros de Chile,miChileAtiende - Instituto de Previsión Social
0335e32e61b248ae8ab98cb955f915dd,64d9be8046574fbfbc1fb14c9912afea,11,5,6,64d9be8046574fbfbc1fb14c9912afea->0335e32e61b248ae8ab98cb955f915dd,0.5455,mixto,Sistema de ambiente de Clientes - Central de Abastecimiento del Sistema Nacional de Servicios de Salud,ASDigital - Ministerio de salud
1eec93924a1046efbad70c851782ab8a,74e60dc3bc26493d81088e4d322b7c39,11,7,4,1eec93924a1046efbad70c851782ab8a->74e60dc3bc26493d81088e4d322b7c39,0.6364,mixto,Trámites INAPI - Instituto Nacional de Propiedad Industrial,SignPass - BPO Advisors SpA
5235b9f356954973a226cb6fc12c9d6e,6a322ad743e3464bae56d2d9b180078a,11,5,6,6a322ad743e3464bae56d2d9b180078a->5235b9f356954973a226cb6fc12c9d6e,0.5455,mixto,Sistema Alta Dirección Pública - Dirección Nacional del Servicio Civil,6a322ad743e3464bae56d2d9b180078a
67eb30db49f240b08ab2b3f422f92cdf,f5d8ddb9e3924b09901a9ce38dddc362,11,9,2,67eb30db49f240b08ab2b3f422f92cdf->f5d8ddb9e3924b09901a9ce38dddc362,0.8182,mixto,Portal MiDT - Dirección del Trabajo,Single Sign-On - Subsecretaría de Transportes
465d39a118f84dcca1751c69cccc4f3f,d602a0071f3f4db8b37a87cffd89bf23,11,6,5,465d39a118f84dcca1751c69cccc4f3f->d602a0071f3f4db8b37a87cffd89bf23,0.5455,mixto,HJNC Virtual - Hospital Regional de Arica y Parinacota Dr. Juan Noé Crevani,PJUD - PODER JUDICIAL
123,ab2dd6e0890c4b5483973add6fa1b91b,11,3,8,ab2dd6e0890c4b5483973add6fa1b91b->123,0.7273,mixto,Registro Civil - SRCeI,Sercotec - Servicio de Cooperación Técnica
295b6153828349ea914a9cda6020bafa,67339e06f4b44f78994ff4785178807a,11,8,3,295b6153828349ea914a9cda6020bafa->67339e06f4b44f78994ff4785178807a,0.7273,mixto,Intranet Licantén - Municipalidad de Licantén,Mercado+Público - Dirección de Compras y Contratación Pública
02f0f8beb94542deac503efd6a774262,9a76efc4c34e4bd7843206658dc45454,11,2,9,9a76efc4c34e4bd7843206658dc45454->02f0f8beb94542deac503efd6a774262,0.8182,mixto,SSMSO - Servicio de Salud Sur Oriente,Portal Ciudadano ClaveÚnica - Secretaría de Gobierno Digital
6e12533e73a048efa8bcc0a30f2b7684,b972e814004e4624a566f308901cca7c,11,6,5,6e12533e73a048efa8bcc0a30f2b7684->b972e814004e4624a566f308901cca7c,0.5455,mixto,Dirección General de Movilización Nacional - Dirección General de Movilización Nacional,DocDigital Versión 3 - Subsecretaría General de la Presidencia de la República
067325b206034a09a16597b6c55d26a8,9a76efc4c34e4bd7843206658dc45454,11,3,8,9a76efc4c34e4bd7843206658dc45454->067325b206034a09a16597b6c55d26a8,0.7273,mixto,Red Movilidad - Subsecretaría de Transportes,Portal Ciudadano ClaveÚnica - Secretaría de Gobierno Digital
7d0c4697a4f849e38021ccb192e0b4a7,9c9359fefd164d388f8a5edc2bac301e,11,5,6,9c9359fefd164d388f8a5edc2bac301e->7d0c4697a4f849e38021ccb192e0b4a7,0.5455,mixto,"Niños, Niñas y Adolescentes - Subsecretaría de Evaluación Social",Contraloría - Contraloría General de la República
01b56ab5b9be43e19fa06300994787ec,781903276b2548499891c4c91c5d278b,11,2,9,781903276b2548499891c4c91c5d278b->01b56ab5b9be43e19fa06300994787ec,0.8182,mixto,Bitácora Web - Ministerio Público,Enrollment Certificadoradelsur - Certificadora del Sur
5235b9f356954973a226cb6fc12c9d6e,c5b83bbfa22c4c31a5743485b4c6e524,11,6,5,5235b9f356954973a226cb6fc12c9d6e->c5b83bbfa22c4c31a5743485b4c6e524,0.5455,mixto,Sistema Alta Dirección Pública - Dirección Nacional del Servicio Civil,Bolsa Nacional de Empleo - Subsecretaría del Trabajo
67339e06f4b44f78994ff4785178807a,f2eaffaf45b84b9c8e39cc303a97e9d7,11,6,5,67339e06f4b44f78994ff4785178807a->f2eaffaf45b84b9c8e39cc303a97e9d7,0.5455,mixto,Mercado+Público - Dirección de Compras y Contratación Pública,SIMPLE - Secretaría de Gobierno Digital
2549b51828ce40af920a932dd2102217,7249a9adb1c343aba8db068dbe0c3795,11,6,5,2549b51828ce40af920a932dd2102217->7249a9adb1c343aba8db068dbe0c3795,0.5455,mixto,undefined - Servicio de Impuestos Internos,Simple Trámites - Subsecretaría de Evaluación Social
1bb1657eb2eb43808f0529810258aa3b,6d52b87b5a964c61ad7e28afd9499f18,11,6,5,1bb1657eb2eb43808f0529810258aa3b->6d52b87b5a964c61ad7e28afd9499f18,0.5455,mixto,Autenticación Sistemas DPP - Defensoría Penal Pública,Mis Trámites CGR - Contraloría General de la República
20acab350ddf489c931028b7a6a1ff99,d602a0071f3f4db8b37a87cffd89bf23,11,9,2,20acab350ddf489c931028b7a6a1ff99->d602a0071f3f4db8b37a87cffd89bf23,0.8182,mixto,Sucursal Virtual Jeafosale - Ejército de Chile,PJUD - PODER JUDICIAL
6a322ad743e3464bae56d2d9b180078a,c13d78fe65b94d05ad83b59494767b9f,11,7,4,6a322ad743e3464bae56d2d9b180078a->c13d78fe65b94d05ad83b59494767b9f,0.6364,mixto,6a322ad743e3464bae56d2d9b180078a,Beneficios Personal - Gendarmería de Chile
5492b6e4db6948aca469c21d05b18721,ae4caa1cb2154cac89440f3fe18251cb,11,8,3,5492b6e4db6948aca469c21d05b18721->ae4caa1cb2154cac89440f3fe18251cb,0.7273,mixto,Ley del Lobby - Comisión para la Integridad PÚblica y Transparencia,Ingreso de causas y escritos - Corporación Administrativa del Poder Judicial
55c1817c84554dc881bc439a4b00abed,e8dde9d26979498786c6ba5a82f70ad3,11,7,4,55c1817c84554dc881bc439a4b00abed->e8dde9d26979498786c6ba5a82f70ad3,0.6364,mixto,Municipalidad de Colina - Municipalidad de Colina,"undefined - Sociedad Administradora de Fondos de Cesantía de Chile II S.A., AFC Chile"
6e12533e73a048efa8bcc0a30f2b7684,ac8e668f620b403b9ccc6486c0e365c7,11,4,7,ac8e668f620b403b9ccc6486c0e365c7->6e12533e73a048efa8bcc0a30f2b7684,0.6364,mixto,Dirección General de Movilización Nacional - Dirección General de Movilización Nacional,ac8e668f620b403b9ccc6486c0e365c7
0faae9b6b5084555a1873eff484b4d9c,9a76efc4c34e4bd7843206658dc45454,11,1,10,9a76efc4c34e4bd7843206658dc45454->0faae9b6b5084555a1873eff484b4d9c,0.9091,consistente,Agendamiento Licencia Conducir - Municipalidad de Puente Alto,Portal Ciudadano ClaveÚnica - Secretaría de Gobierno Digital
4a94478dd25f4430a0a023b87e11170d,e5b8388e1275417395d526c566b0e1e8,11,3,8,e5b8388e1275417395d526c566b0e1e8->4a94478dd25f4430a0a023b87e11170d,0.7273,mixto,Milicenciamedica.cl - Subsecretaría de Salud Pública,Servicio Nacional de Aduanas - Servicio Nacional de Aduanas
67339e06f4b44f78994ff4785178807a,abf4698b03984acfb21f239abb1a3907,11,5,6,abf4698b03984acfb21f239abb1a3907->67339e06f4b44f78994ff4785178807a,0.5455,mixto,Mercado+Público - Dirección de Compras y Contratación Pública,Tramites SLEPAS - Servicio Local de Educación Pública de Andalién Sur
21411e9ba57846ee958313d9f2f81177,dd7629fec91f4599b3cf8c0dd0b984ac,11,4,7,dd7629fec91f4599b3cf8c0dd0b984ac->21411e9ba57846ee958313d9f2f81177,0.6364,mixto,Prestador Bono electrónico - Fondo Nacional de Salud,Sucursal Virtual FONASA - Fondo Nacional de Salud
b1b009877e0c4e0790fd92559d853d69,c13d78fe65b94d05ad83b59494767b9f,11,8,3,b1b009877e0c4e0790fd92559d853d69->c13d78fe65b94d05ad83b59494767b9f,0.7273,mixto,Mi Súper - Superintendencia de Salud,Beneficios Personal - Gendarmería de Chile
c82f84bf3f2b451393445a0cb6883665,ea3b3bbfa0bd4b99ae4fd1176a22d13c,11,4,7,ea3b3bbfa0bd4b99ae4fd1176a22d13c->c82f84bf3f2b451393445a0cb6883665,0.6364,mixto,Ventanilla Única Social - Subsecretaría de Evaluación Social,Bono Logro Escolar - Subsecretaría de Servicios Sociales
648a73c3ab2a48b1ac046802df52be11,b972e814004e4624a566f308901cca7c,11,6,5,648a73c3ab2a48b1ac046802df52be11->b972e814004e4624a566f308901cca7c,0.5455,mixto,Gesdoc - Dirección General del Crédito Prendario,DocDigital Versión 3 - Subsecretaría General de la Presidencia de la República
67339e06f4b44f78994ff4785178807a,894c246eb00a482da371617f75149e30,11,5,6,894c246eb00a482da371617f75149e30->67339e06f4b44f78994ff4785178807a,0.5455,mixto,Mercado+Público - Dirección de Compras y Contratación Pública,Contraloria General de la Republica - CONTRALORIA
465d39a118f84dcca1751c69cccc4f3f,4a94478dd25f4430a0a023b87e11170d,11,1,10,4a94478dd25f4430a0a023b87e11170d->465d39a118f84dcca1751c69cccc4f3f,0.9091,consistente,HJNC Virtual - Hospital Regional de Arica y Parinacota Dr. Juan Noé Crevani,Milicenciamedica.cl - Subsecretaría de Salud Pública
123,ed6beff4035f49c6997be95df71e5544,11,7,4,123->ed6beff4035f49c6997be95df71e5544,0.6364,mixto,Registro Civil - SRCeI,Subsidio Familiar Automático - Subsecretaría de Evaluación Social
6a322ad743e3464bae56d2d9b180078a,8c1942e0cdce4f71b53f62474322f0b7,11,2,9,8c1942e0cdce4f71b53f62474322f0b7->6a322ad743e3464bae56d2d9b180078a,0.8182,mixto,6a322ad743e3464bae56d2d9b180078a,Superintendencia de Electricidad y Combustibles - SUPERINTENDECIA DE ELECTRICIDAD Y COMBUSTIBLES
1eec93924a1046efbad70c851782ab8a,e8dde9d26979498786c6ba5a82f70ad3,11,3,8,e8dde9d26979498786c6ba5a82f70ad3->1eec93924a1046efbad70c851782ab8a,0.7273,mixto,Trámites INAPI - Instituto Nacional de Propiedad Industrial,"undefined - Sociedad Administradora de Fondos de Cesantía de Chile II S.A., AFC Chile"
006b85a984e94ce88ddb035ec01b2d70,123,11,3,8,123->006b85a984e94ce88ddb035ec01b2d70,0.7273,mixto,006b85a984e94ce88ddb035ec01b2d70,Registro Civil - SRCeI
239b1152a21a4cebb35b2a9dc02b10a9,d602a0071f3f4db8b37a87cffd89bf23,11,7,4,239b1152a21a4cebb35b2a9dc02b10a9->d602a0071f3f4db8b37a87cffd89bf23,0.6364,mixto,Agencia de Calidad de la Educación - MINISTERIO DE EDUCACION,PJUD - PODER JUDICIAL
d602a0071f3f4db8b37a87cffd89bf23,fe1194092c934e70b824f3014a2f020d,11,4,7,fe1194092c934e70b824f3014a2f020d->d602a0071f3f4db8b37a87cffd89bf23,0.6364,mixto,PJUD - PODER JUDICIAL,Portal Único de Fondos Concursables del Estado - Subsecretaría General de Gobierno
ae4caa1cb2154cac89440f3fe18251cb,b4206ac5e3224dfd900588a8f7caf95e,11,5,6,b4206ac5e3224dfd900588a8f7caf95e->ae4caa1cb2154cac89440f3fe18251cb,0.5455,mixto,Ingreso de causas y escritos - Corporación Administrativa del Poder Judicial,FONASA - Portal Beneficiario - Fondo Nacional de Salud
67eb30db49f240b08ab2b3f422f92cdf,d766af3638194588bfaa68f745e5b24a,11,0,11,d766af3638194588bfaa68f745e5b24a->67eb30db49f240b08ab2b3f422f92cdf,1.0,consistente,Portal MiDT - Dirección del Trabajo,Ficha de Caracterización Unica - Subsecretaría de Educación
1ad6835586034de0b29f4a402b182c6c,cc28da1df13d4147b5420ccc231a458e,11,5,6,cc28da1df13d4147b5420ccc231a458e->1ad6835586034de0b29f4a402b182c6c,0.5455,mixto,Comisaría Virtual 2 - Carabineros de Chile,Canal de denuncias - Poder Judicial
d602a0071f3f4db8b37a87cffd89bf23,d901924d294640abb47dd412154610c7,11,4,7,d901924d294640abb47dd412154610c7->d602a0071f3f4db8b37a87cffd89bf23,0.6364,mixto,PJUD - PODER JUDICIAL,Intranet IM. de Coihueco - Municipalidad de Coihueco
638aea308ffb483198d5c1387e2cc017,86144f0d3b814c1d8c013f7aade6c55d,11,6,5,638aea308ffb483198d5c1387e2cc017->86144f0d3b814c1d8c013f7aade6c55d,0.5455,mixto,"Portal ""Mi SUPERIR"" - Superintendencia de Insolvencia y Reemprendimiento",Sernac - Portal del consumidor - Servicio Nacional del Consumidor
ae54454684154c25bd33c6e04609652b,eaf8f2b0ccd04cf2a7bfcf357fe88ca2,11,3,8,eaf8f2b0ccd04cf2a7bfcf357fe88ca2->ae54454684154c25bd33c6e04609652b,0.7273,mixto,Sistema de Apelación Contra de Isapres - Subsecretaría de Salud Pública,Empleos Públicos - Servicio Civil
d74a389b77734996ba37fa61a0d08341,e8dde9d26979498786c6ba5a82f70ad3,11,2,9,e8dde9d26979498786c6ba5a82f70ad3->d74a389b77734996ba37fa61a0d08341,0.8182,mixto,DECLARACION JURADA - Servicio Agrícola y Ganadero,"undefined - Sociedad Administradora de Fondos de Cesantía de Chile II S.A., AFC Chile"
6a322ad743e3464bae56d2d9b180078a,894c246eb00a482da371617f75149e30,11,3,8,894c246eb00a482da371617f75149e30->6a322ad743e3464bae56d2d9b180078a,0.7273,mixto,6a322ad743e3464bae56d2d9b180078a,Contraloria General de la Republica - CONTRALORIA
006b85a984e94ce88ddb035ec01b2d70,c7898e94d376496db2a6d220f486db47,11,2,9,c7898e94d376496db2a6d220f486db47->006b85a984e94ce88ddb035ec01b2d70,0.8182,mixto,006b85a984e94ce88ddb035ec01b2d70,Sistemas Internos - Subsecretaría de Bienes Nacionales
dcd0b6134a8846c1ac7171f8530945ab,ffaec74bfd414f8394bab077a989e27f,11,6,5,dcd0b6134a8846c1ac7171f8530945ab->ffaec74bfd414f8394bab077a989e27f,0.5455,mixto,Identidad Única - Ministerio de Vivienda y Urbanismo - Subsecretaría de Vivienda y Urbanismo,miChileAtiende - Instituto de Previsión Social
123,5af89d91c7c74476ad4546b1db07c56c,11,11,0,123->5af89d91c7c74476ad4546b1db07c56c,1.0,consistente,Registro Civil - SRCeI,Mi HC OnLine - Servicio de Salud Arica y Parinacota
4a94478dd25f4430a0a023b87e11170d,ed6beff4035f49c6997be95df71e5544,11,3,8,ed6beff4035f49c6997be95df71e5544->4a94478dd25f4430a0a023b87e11170d,0.7273,mixto,Milicenciamedica.cl - Subsecretaría de Salud Pública,Subsidio Familiar Automático - Subsecretaría de Evaluación Social
94d27864f86d422faa68efccb908cc34,cb9e2b9dd1cd44c5b7d4fdcfbbf3f5e0,11,4,7,cb9e2b9dd1cd44c5b7d4fdcfbbf3f5e0->94d27864f86d422faa68efccb908cc34,0.6364,mixto,94d27864f86d422faa68efccb908cc34,Portal Usuario 2.0 - Subsecretaría de Justicia
1ad6835586034de0b29f4a402b182c6c,2ff516ac74a44ebfa3a522adbde28a0f,11,7,4,1ad6835586034de0b29f4a402b182c6c->2ff516ac74a44ebfa3a522adbde28a0f,0.6364,mixto,Comisaría Virtual 2 - Carabineros de Chile,E-Sign ClaveÚnica - ESIGN S.A.
0062dc8c31ca4560b766f7063181eaab,123,11,11,0,0062dc8c31ca4560b766f7063181eaab->123,1.0,consistente,SADOC - Superintendencia de Servicios Sanitarios,Registro Civil - SRCeI
347178b052294153af290d6a84589868,c2f8201a4d224d81babdcea072e5cec4,11,6,5,347178b052294153af290d6a84589868->c2f8201a4d224d81babdcea072e5cec4,0.5455,mixto,Mi Fiscalía en Línea - Ministerio Público,https://tramites.subtel.gob.cl - Subsecretaría de Telecomunicaciones
b9e3f79c40594953af24e9a43eba4e0c,e9d3577612dd49c3b62b654e33dccefb,11,11,0,b9e3f79c40594953af24e9a43eba4e0c->e9d3577612dd49c3b62b654e33dccefb,1.0,consistente,e-Digital - E-Digital PKI SpA.,AutenticacionAccesoParaFirma - Certinet S.A.
20acab350ddf489c931028b7a6a1ff99,6a322ad743e3464bae56d2d9b180078a,11,6,5,20acab350ddf489c931028b7a6a1ff99->6a322ad743e3464bae56d2d9b180078a,0.5455,mixto,Sucursal Virtual Jeafosale - Ejército de Chile,6a322ad743e3464bae56d2d9b180078a
111473a515ef420197e4759462901f12,d6d4327ae40445518a3c8a6e62137cd6,11,11,0,111473a515ef420197e4759462901f12->d6d4327ae40445518a3c8a6e62137cd6,1.0,consistente,Acceso Municipalidad de Santiago - Municipalidad de Santiago,Gobierno Digital Simple - Secretaría de Gobierno Digital
1ad6835586034de0b29f4a402b182c6c,c5b83bbfa22c4c31a5743485b4c6e524,11,5,6,c5b83bbfa22c4c31a5743485b4c6e524->1ad6835586034de0b29f4a402b182c6c,0.5455,mixto,Comisaría Virtual 2 - Carabineros de Chile,Bolsa Nacional de Empleo - Subsecretaría del Trabajo
2e0f9d54f6534336a19fffacd7b6af40,9ae54d261e454c93ae1c2cdec0fd03e6,11,5,6,9ae54d261e454c93ae1c2cdec0fd03e6->2e0f9d54f6534336a19fffacd7b6af40,0.5455,mixto,Sitio Web UNO Privado - AFP Uno,Login certificado afiliacion - Fondo Nacional de Salud
9a76efc4c34e4bd7843206658dc45454,b15e46acff6b4a7487ad18cdac3a21d0,11,8,3,9a76efc4c34e4bd7843206658dc45454->b15e46acff6b4a7487ad18cdac3a21d0,0.7273,mixto,Portal Ciudadano ClaveÚnica - Secretaría de Gobierno Digital,Hospital Sotero del Río - Servicio Salud Metropolitano Sur Oriente
6d52b87b5a964c61ad7e28afd9499f18,fb944d98fea445bda57de000993d3e25,11,10,1,6d52b87b5a964c61ad7e28afd9499f18->fb944d98fea445bda57de000993d3e25,0.9091,consistente,Mis Trámites CGR - Contraloría General de la República,Accede a tu Portal Paciente - Servicio de Salud Maule
c82f84bf3f2b451393445a0cb6883665,d766af3638194588bfaa68f745e5b24a,11,8,3,c82f84bf3f2b451393445a0cb6883665->d766af3638194588bfaa68f745e5b24a,0.7273,mixto,Ventanilla Única Social - Subsecretaría de Evaluación Social,Ficha de Caracterización Unica - Subsecretaría de Educación
1ad6835586034de0b29f4a402b182c6c,dcd0b6134a8846c1ac7171f8530945ab,11,8,3,1ad6835586034de0b29f4a402b182c6c->dcd0b6134a8846c1ac7171f8530945ab,0.7273,mixto,Comisaría Virtual 2 - Carabineros de Chile,Identidad Única - Ministerio de Vivienda y Urbanismo - Subsecretaría de Vivienda y Urbanismo
5da266ab8604496a91de069694b067aa,638aea308ffb483198d5c1387e2cc017,11,8,3,5da266ab8604496a91de069694b067aa->638aea308ffb483198d5c1387e2cc017,0.7273,mixto,aei - Superintendencia de Insolvencia y Reemprendimiento,"Portal ""Mi SUPERIR"" - Superintendencia de Insolvencia y Reemprendimiento"
b3b9221510904977b1c9f12ea7108119,d602a0071f3f4db8b37a87cffd89bf23,11,6,5,b3b9221510904977b1c9f12ea7108119->d602a0071f3f4db8b37a87cffd89bf23,0.5455,mixto,Contactanos DT - Dirección del Trabajo,PJUD - PODER JUDICIAL
6a322ad743e3464bae56d2d9b180078a,c2f8201a4d224d81babdcea072e5cec4,11,2,9,c2f8201a4d224d81babdcea072e5cec4->6a322ad743e3464bae56d2d9b180078a,0.8182,mixto,6a322ad743e3464bae56d2d9b180078a,https://tramites.subtel.gob.cl - Subsecretaría de Telecomunicaciones
123,3d639e0a581e4afbbc3976eed669f5c6,11,5,6,3d639e0a581e4afbbc3976eed669f5c6->123,0.5455,mixto,Registro Civil - SRCeI,Mi Portal de Emprendimiento - Subsecretaría de Evaluación Social
66a493258641428ea9797fbe33fc8b27,ffaec74bfd414f8394bab077a989e27f,11,2,9,ffaec74bfd414f8394bab077a989e27f->66a493258641428ea9797fbe33fc8b27,0.8182,mixto,ChileAtiende - Instituto de Previsión Social,miChileAtiende - Instituto de Previsión Social
32f2a35e790544ec9e040345f8a364f3,79bvfghg9a0a8tm25d16sddg7d61d4710,11,2,9,79bvfghg9a0a8tm25d16sddg7d61d4710->32f2a35e790544ec9e040345f8a364f3,0.8182,mixto,Defensoría Penal Pública - DEFENSORIA PENAL PUBLICA,Extranjeria - Secretaría de Gobierno Digital
5f686fded1294c02a7a5c3298f2eec5b,f31ed616d84449edb5fdd8cd332552b2,11,3,8,f31ed616d84449edb5fdd8cd332552b2->5f686fded1294c02a7a5c3298f2eec5b,0.7273,mixto,Sistema SEIM - Subsecretaría de Transportes,dom digital - Municipalidad de Temuco
08165f6182bc4dfc9dc1d7774508bbc6,0de46482bc4d409c86f652534e4b47eb,11,0,11,0de46482bc4d409c86f652534e4b47eb->08165f6182bc4dfc9dc1d7774508bbc6,1.0,consistente,e-certchile - E-Cert Chile,documentos - cyberdocs - Servicio Nacional del Patrimonio Cultural
51e1587ac2364f19bb4a9344841af223,9a76efc4c34e4bd7843206658dc45454,11,3,8,9a76efc4c34e4bd7843206658dc45454->51e1587ac2364f19bb4a9344841af223,0.7273,mixto,www.sii.cl - Servicio de Impuestos Internos,Portal Ciudadano ClaveÚnica - Secretaría de Gobierno Digital
2ae2ca1a377048a58815f54a432f8a21,67339e06f4b44f78994ff4785178807a,10,2,8,67339e06f4b44f78994ff4785178807a->2ae2ca1a377048a58815f54a432f8a21,0.8,mixto,Portal Paciente - Subsecretaría de Redes Asistenciales,Mercado+Público - Dirección de Compras y Contratación Pública
6d52b87b5a964c61ad7e28afd9499f18,88d08ee1a5384a7fbe4bfddb8928ce82,10,5,5,6d52b87b5a964c61ad7e28afd9499f18->88d08ee1a5384a7fbe4bfddb8928ce82,0.5,mixto,Mis Trámites CGR - Contraloría General de la República,Sistema Midas - Subsecretaría de Salud Pública
6743ad379b094f98ad903d0f0304add1,ae4caa1cb2154cac89440f3fe18251cb,10,7,3,6743ad379b094f98ad903d0f0304add1->ae4caa1cb2154cac89440f3fe18251cb,0.7,mixto,Procedimiento Administrativo Electrónico - Superintendencia de Seguridad Social,Ingreso de causas y escritos - Corporación Administrativa del Poder Judicial
67339e06f4b44f78994ff4785178807a,d69a36460b0c4bee9cdc5fd2f58e6a0e,10,6,4,67339e06f4b44f78994ff4785178807a->d69a36460b0c4bee9cdc5fd2f58e6a0e,0.6,mixto,Mercado+Público - Dirección de Compras y Contratación Pública,SGMAULE - Servicio de Salud Maule
c52ceac3693c4644bb20f07dd8aa7103,e16bdf2168e144d396be917a93114bfa,10,8,2,c52ceac3693c4644bb20f07dd8aa7103->e16bdf2168e144d396be917a93114bfa,0.8,mixto,Firma Electronica - Secretaría de Gobierno Digital,Intranet Municipalidad Osorno - Municipalidad de Osorno
2a4a00c47ac6468395984ee10ebc8dc3,ae4caa1cb2154cac89440f3fe18251cb,10,7,3,2a4a00c47ac6468395984ee10ebc8dc3->ae4caa1cb2154cac89440f3fe18251cb,0.7,mixto,Portal único de Trámites SERPAT - Servicio Nacional del Patrimonio Cultural,Ingreso de causas y escritos - Corporación Administrativa del Poder Judicial
0faae9b6b5084555a1873eff484b4d9c,55c1817c84554dc881bc439a4b00abed,10,5,5,0faae9b6b5084555a1873eff484b4d9c->55c1817c84554dc881bc439a4b00abed,0.5,mixto,Agendamiento Licencia Conducir - Municipalidad de Puente Alto,Municipalidad de Colina - Municipalidad de Colina
2e0f9d54f6534336a19fffacd7b6af40,ae4caa1cb2154cac89440f3fe18251cb,10,8,2,2e0f9d54f6534336a19fffacd7b6af40->ae4caa1cb2154cac89440f3fe18251cb,0.8,mixto,Sitio Web UNO Privado - AFP Uno,Ingreso de causas y escritos - Corporación Administrativa del Poder Judicial
ae4caa1cb2154cac89440f3fe18251cb,fdf0c4b762684098915b4fa4884af400,10,5,5,ae4caa1cb2154cac89440f3fe18251cb->fdf0c4b762684098915b4fa4884af400,0.5,mixto,Ingreso de causas y escritos - Corporación Administrativa del Poder Judicial,Subsecretaría de Justicia - Cerofilas - Subsecretaría de Justicia
